#{"t_start": 1700864018.8270311, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-39.697694,17,1429.131146
-34.751574,18,1429.181201
-13.125231,25,1429.240697
-29.207776,16,1429.272835
-1.066325,24,1429.331372
-20.443539,19,1429.40008
-27.070456,19,1429.456891
-25.192147,18,1429.507332
-15.582997,22,1429.557457
-10.101451,17,1429.594094
10.709321,23,1429.641301
-41.595102,17,1429.692663
-24.836132,13,1429.724343
-30.225899,16,1429.768026
-7.718083,18,1429.81873
-42.562136,17,1429.855957
5.855223,29,1429.91674
-1.761535,23,1429.979599
-34.101174,17,1430.020994
-39.147363,20,1430.059595
15.337051,28,1430.111563
-18.722167,17,1430.1581
-40.994073,18,1431.058753
-41.457741,17,1431.10542
-11.661168,28,1431.163123
-47.329436,12,1431.184592
-7.285713,25,1431.257553
-18.095504,18,1431.292867
-27.49996,14,1431.318236
-23.630722,15,1431.346778
-2.797961,30,1431.437469
-52.649783,16,1431.470907
-6.643826,29,1431.52479
-52.477695,21,1431.5862
-18.247912,17,1431.626866
-17.421593,14,1431.653025
-35.521397,16,1431.702272
10.730956,25,1431.760424
-1.628084,21,1431.806505
1.458026,21,1431.858035
-29.223762,18,1431.907597
-36.51484,16,1431.939317
-5.867856,18,1431.972283
-27.432946,15,1432.00935
-27.326476,14,1432.035175
-37.339536,11,1432.078075
-16.968057,17,1432.111647
-23.649218,15,1432.140273
-14.005362,14,1432.171546
-49.421141,17,1432.232385
-30.052875,13,1432.257539
-52.486698,17,1432.296755
-17.673764,19,1432.334008
12.922277,25,1432.406625
2.920023,26,1432.464925
-33.715611,17,1432.497751
-34.786725,19,1432.556373
-24.808775,18,1432.598848
-50.975466,19,1432.634252
-34.686588,15,1432.663028
4.557118,20,1432.718982
-28.337866,23,1432.772268
-3.002062,21,1432.821003
-5.834687,22,1432.868865
-47.013714,14,1432.89722
-28.23061,19,1432.94981
20.80418,26,1433.003382
-45.613156,11,1433.031668
-23.671925,17,1433.062234
-14.91103,17,1433.108703
-15.960193,27,1433.173208
-51.212816,17,1433.207413
-38.637022,11,1433.227795
-23.759866,25,1433.271318
-25.154852,16,1433.299313
-24.650956,16,1433.339109
-37.968744,11,1433.362274
-0.353902,17,1433.417996
-25.060279,16,1433.461925
-41.496801,21,1433.506114
2.314891,17,1433.577893
-25.702207,15,1433.628488
-27.623716,11,1433.654398
-25.716966,17,1433.697444
-31.670318,19,1433.73591
-31.55357,18,1433.773505
-33.943077,15,1433.813781
-21.153895,20,1433.879697
-28.310975,13,1433.909961
-19.539422,23,1433.963424
-42.762741,17,1434.009161
-30.985375,14,1434.037646
-13.495521,19,1434.091092
-9.598312,17,1434.140602
-4.963293,17,1434.179902
-21.55814,18,1434.215399
9.25408,25,1434.279656
22.584124,31,1434.342868
-10.561874,17,1434.372564
-40.096503,17,1434.411952
9.837271,28,1434.482243
-41.265996,12,1434.525785
8.012869,27,1434.578274
-17.188721,19,1434.630464
-36.470685,15,1434.675898
-38.1868,23,1434.735994
-32.743129,12,1434.758454
6.952149,31,1434.838362
-0.115606,31,1434.908712
-57.38662,17,1434.963288
-31.976171,20,1435.006562
-44.521834,15,1435.043642
-5.622743,20,1435.1045
-42.402122,12,1435.130085
-38.361535,23,1435.175298
-8.461341,24,1435.223753
-8.531521,22,1435.292995
-17.282796,25,1435.3516
-2.228914,19,1435.409339
-41.411475,9,1435.425632
-36.445076,19,1435.463114
-9.488485,16,1435.499014
-23.921695,27,1435.587777
-13.107022,21,1435.631611
-44.418258,14,1435.666002
-36.296691,16,1435.708981
-45.807655,15,1435.757979
-37.134353,30,1435.818365
-39.259993,13,1435.844194
0.103242,26,1436.732112
-42.65024,17,1436.763108
32.705359,25,1436.828598
-6.960967,15,1436.86564
-14.054191,18,1436.918901
-37.666948,19,1436.956851
-22.483485,23,1437.005559
-32.984621,17,1437.038182
-9.129353,28,1437.104057
-4.705832,17,1437.146003
-15.036078,17,1437.179897
-52.753161,17,1437.211797
-12.368338,24,1437.287689
-34.925572,19,1437.32266
-38.136479,24,1437.367115
-5.670818,19,1437.401716
-35.721636,14,1437.445814
-51.024151,18,1437.493453
-7.207756,22,1437.532362
-43.075655,12,1437.571005
-22.464936,17,1437.601216
-36.114201,24,1437.662776
-24.057497,18,1437.710896
-18.879823,13,1437.751617
-44.598773,17,1437.781924
-27.55637,21,1437.822096
12.453009,30,1437.875778
-11.925922,26,1437.956914
-49.083834,17,1437.990091
-4.620211,21,1438.032845
-38.099284,21,1438.081296
-50.554332,20,1438.133408
-35.988579,15,1438.174361
-28.532424,15,1438.207036
10.545272,17,1438.265663
-66.605128,18,1438.299519
-11.293238,16,1438.329703
-23.193644,17,1438.359949
-49.006021,13,1438.385294
-24.939411,14,1438.412157
-1.859538,20,1438.474293
-18.085532,24,1438.525172
-21.744523,18,1438.559109
0.893561,21,1438.63046
-0.672971,21,1438.668834
-16.524999,23,1438.711696
-12.595805,22,1438.755223
-13.741733,20,1438.810483
-54.643088,17,1438.854073
-34.211644,18,1438.886206
-16.234875,22,1438.925372
-47.162324,19,1438.966517
2.799365,21,1439.028812
-17.12022,25,1439.084116
-39.293398,20,1439.138332
-35.206582,15,1439.175215
-23.880889,19,1439.218691
-24.624,18,1439.255681
-47.579369,14,1439.299293
-11.777947,15,1439.342447
-12.984426,20,1439.383426
-2.732384,18,1439.424653
-35.544061,14,1439.453278
0.707753,15,1439.48615
-37.807583,14,1439.537432
-34.131782,15,1439.574003
-42.530631,17,1439.608716
-32.65319,17,1439.668848
-42.768903,15,1439.697064
-19.838135,17,1439.734671
-28.021745,16,1439.766249
-1.943215,17,1439.797201
-36.021807,12,1439.819413
-6.90415,16,1439.848777
-25.353566,19,1439.911275
-41.675318,16,1439.944878
-21.432945,21,1440.023985
3.311248,21,1440.08225
-5.136655,20,1440.1576
-44.289739,17,1440.210712
-27.148359,16,1440.248185
-54.587825,25,1440.299632
-36.942348,15,1440.334409
-23.241242,19,1440.396549
-17.578008,21,1440.46651
-24.131442,14,1440.502466
-11.008274,25,1440.56417
-4.388846,24,1440.641862
-2.747969,20,1440.691622
-46.628736,10,1440.716967
-8.495524,22,1440.789444
-25.19892,20,1440.835604
5.865588,22,1440.900218
-35.315776,13,1440.941814
-7.363237,12,1440.967296
-27.436635,24,1441.024024
2.066211,25,1441.089951
-30.8935,18,1441.126177
-36.104389,19,1441.167705
-9.430902,25,1441.241912
-37.212582,19,1441.282903
-16.318873,25,1441.329057
-49.2818,25,1441.402979
-39.072807,12,1441.424681
-27.235912,15,1441.455764
17.813291,21,1441.492602
-14.742465,20,1442.461921
-36.656495,14,1442.502078
-5.079174,21,1442.544507
-5.962447,18,1442.58204
-3.467375,20,1442.632587
-39.982773,21,1442.683469
0.774564,20,1442.723538
-37.383895,18,1442.756533
-38.743817,17,1442.788744
-20.11151,17,1442.836613
-37.156999,24,1442.896049
-12.791967,16,1442.925876
7.719361,25,1442.972175
-39.806487,21,1443.008987
24.626625,29,1443.100146
5.837915,26,1443.16261
0.721123,33,1443.263423
-20.523264,31,1443.323521
-0.913038,18,1443.379063
-18.643294,14,1443.416797
6.498334,26,1443.465366
-29.995423,20,1443.501981
-17.43223,18,1443.557596
-22.822292,15,1443.596406
-38.798997,18,1443.630031
-10.713754,14,1443.67985
-51.687276,13,1443.716065
11.95518,23,1443.757954
6.467898,18,1443.792165
-23.596769,22,1443.832403
-0.940011,16,1443.881617
-29.893371,12,1443.917706
-33.428485,17,1443.950275
-25.228603,15,1443.977602
-1.719386,18,1444.027458
-31.961638,16,1444.076829
-15.586877,18,1444.122777
-43.127211,12,1444.167096
-22.394415,14,1444.194054
-48.602637,15,1444.229782
-2.102639,17,1444.267038
16.033545,21,1444.325042
-12.952614,17,1444.363941
-25.492681,23,1444.411203
-23.950839,14,1444.458449
61.000269,34,1444.530452
-18.227488,14,1444.55648
-16.943505,23,1444.615873
-13.074638,22,1444.668477
-10.00381,27,1444.718975
-24.585508,18,1444.770476
-21.973979,22,1444.843845
-26.637147,14,1444.891817
-3.850854,28,1444.946184
-25.495252,17,1444.988256
-27.202817,25,1445.050963
-20.224881,27,1445.112086
-24.170056,19,1445.162078
-27.515194,16,1445.196161
-36.176393,12,1445.222622
-9.503059,16,1445.281183
-30.49606,13,1445.312942
-5.714147,19,1445.348893
-5.735546,24,1445.395463
-0.749907,26,1445.453502
-58.60131,16,1445.48254
4.029518,23,1445.548225
-31.52616,24,1445.598396
-37.046065,11,1445.635468
-56.228713,17,1445.677804
-21.600686,19,1445.714301
-33.429966,10,1445.732433
-28.583549,20,1445.777893
-37.040023,16,1445.82254
-48.670899,17,1445.869217
-45.862658,28,1445.924549
-3.112361,19,1445.978648
-22.78332,21,1446.033042
-30.61185,14,1446.061681
-28.463409,14,1446.088685
-38.05965,14,1446.117005
-24.863672,19,1446.152052
3.215131,17,1446.185925
-12.902749,18,1446.228528
-8.563619,19,1446.275553
-25.963229,19,1446.325809
-37.11006,17,1446.36104
-0.370778,35,1446.436823
-14.394898,17,1446.487606
-28.326547,18,1446.523667
-45.434971,14,1446.551125
-18.597632,14,1446.577056
6.193481,22,1446.645335
-34.681559,17,1446.684327
-56.003387,13,1446.708159
5.793781,21,1446.747853
-19.404619,18,1446.802914
-23.008589,15,1446.840233
-60.821588,15,1446.876067
-12.66813,14,1446.902839
-41.224426,10,1446.920545
-25.343707,20,1446.96638
-43.974461,15,1446.994246
-33.141933,13,1447.037561
-54.45855,20,1447.079111
-43.484059,10,1447.098252
-9.920196,17,1447.134636
8.692733,25,1448.058246
-36.174633,19,1448.109941
-38.150092,12,1448.139975
-21.594513,20,1448.179691
-35.998401,12,1448.210914
-42.201047,11,1448.231193
1.333271,21,1448.293256
-25.950359,16,1448.328172
-3.820176,22,1448.383943
-19.040924,24,1448.459148
-31.458335,20,1448.512981
6.022115,27,1448.586724
-34.489134,15,1448.634674
-4.107014,18,1448.684464
-34.859328,11,1448.715047
-15.993053,16,1448.754491
37.310909,33,1448.858777
-0.105841,18,1448.904593
17.204257,21,1448.954484
-51.938123,24,1449.018412
-46.849559,12,1449.042329
-16.965989,17,1449.095752
-41.35631,13,1449.127577
-16.42995,23,1449.172748
-57.106128,15,1449.205111
-11.354029,17,1449.257835
-41.874379,11,1449.291699
-17.110236,17,1449.325214
-25.990729,16,1449.363342
-37.69127,14,1449.390018
-2.94798,26,1449.461169
-29.134186,13,1449.492278
-21.595451,19,1449.543972
-6.879688,15,1449.602309
-13.496939,18,1449.654035
-45.612936,18,1449.713181
26.174733,28,1449.781788
29.962807,20,1449.833596
-17.589299,13,1449.858249
13.286268,20,1449.910461
-35.276624,20,1449.957659
-29.749156,14,1449.983084
1.015549,19,1450.022355
-8.488061,30,1450.104377
-2.972599,24,1450.152763
-29.425681,19,1450.225573
2.599555,23,1450.278268
7.450546,24,1450.341743
-23.34742,15,1450.397146
-14.198795,22,1450.458625
-35.690448,20,1450.50578
-15.031372,34,1450.616393
-48.755624,22,1450.667808
-4.000958,19,1450.72076
-54.49199,25,1450.798937
-24.441294,24,1450.888061
15.473524,29,1450.958936
-4.010144,22,1451.020759
-29.498248,24,1451.09402
4.619055,18,1451.139853
-30.526926,19,1451.185671
-43.482594,15,1451.230303
6.487717,25,1451.290038
-21.164168,15,1451.323713
-52.543397,11,1451.361811
-36.389077,24,1451.413841
-37.843717,11,1451.442958
-22.77993,21,1451.505572
18.037284,27,1451.565378
-25.945363,18,1451.602799
-50.205321,12,1451.627516
-37.568229,15,1451.677435
-43.695846,18,1451.724523
-1.965642,16,1451.760174
9.18904,28,1451.845051
-34.016639,14,1451.88003
-33.000985,25,1451.953838
-18.2741,19,1452.000676
-12.084817,16,1452.074519
-40.692533,14,1452.134156
-22.943485,18,1452.171026
-47.062662,16,1452.205817
-25.408436,16,1452.246208
5.68198,23,1452.316175
-40.935006,11,1452.34634
-40.529269,11,1452.373944
-29.757584,15,1452.417681
-22.656402,20,1452.525237
-39.802642,15,1452.588731
21.814798,33,1452.758223
-29.275391,14,1452.821076
-12.879988,17,1452.886455
42.933925,24,1452.973731
-9.216742,16,1453.02966
-37.191941,20,1453.087828
-32.414053,13,1453.112507
-44.843519,15,1453.147578
38.31889,31,1453.229388
-23.902801,25,1453.277925
13.897291,36,1453.366318
-10.552226,18,1453.411737
-27.260638,16,1453.44863
-22.367962,16,1453.480686
-46.47568,13,1453.516559
-43.855449,12,1453.537672
-14.256885,22,1454.451434
-22.046318,22,1454.497544
-20.316199,11,1454.523855
-32.456561,20,1454.571893
-21.00118,14,1454.648139
-19.695481,16,1454.712754
-18.478517,24,1454.820572
9.779914,21,1454.871941
-52.159299,13,1454.902848
-17.813282,22,1454.95385
-28.220802,15,1454.989822
-22.660944,21,1455.040813
-74.053893,26,1455.123202
-19.13872,27,1455.230541
-11.364569,16,1455.272271
-35.474438,13,1455.304379
-53.469751,13,1455.348867
-10.228186,15,1455.388906
-29.714564,17,1455.437892
-28.004879,18,1455.488724
-35.588618,13,1455.517153
-10.410399,21,1455.564706
-10.310582,23,1455.618726
-42.877104,21,1455.670291
-40.633322,13,1455.698943
-28.330037,17,1455.734346
-13.437445,17,1455.78468
-31.156343,13,1455.815679
-16.679402,19,1455.854769
-27.403786,19,1455.896389
-50.424116,12,1455.934155
-39.677064,20,1455.982032
-49.278181,16,1456.021178
-11.815934,21,1456.073663
-9.040275,23,1456.133779
-21.711955,22,1456.188702
-32.318249,26,1456.257806
-21.407429,24,1456.333983
11.684054,33,1456.404072
0.649376,23,1456.474713
-24.937855,16,1456.519361
-14.930081,17,1456.56437
-34.350825,14,1456.596567
-24.278089,15,1456.625386
-7.559727,29,1456.700522
-3.681677,23,1456.750276
-19.628126,18,1456.79275
-10.235289,25,1456.859137
-43.244688,17,1456.902957
-39.477409,17,1456.937696
-43.891668,13,1456.962681
10.385882,28,1457.034911
-23.47989,14,1457.073258
-25.74408,23,1457.122563
-33.030044,16,1457.163356
-1.563931,21,1457.225132
-12.158078,23,1457.277134
32.483827,27,1457.33687
-33.557465,14,1457.369608
-22.40523,25,1457.446245
-32.941058,10,1457.465067
-16.702938,14,1457.501702
-20.098,25,1457.557399
-52.991476,13,1457.584227
-22.206502,16,1457.618471
-43.97902,25,1457.693347
-38.667887,13,1457.716165
-53.986374,14,1457.743602
-26.102088,13,1457.771181
-44.157788,14,1457.827447
-40.402717,17,1457.863985
-36.624724,14,1457.893437
-26.97391,18,1457.928705
13.175524,24,1458.002025
-37.873068,18,1458.04691
-23.664631,18,1458.082951
-19.883654,14,1458.110965
-20.404219,21,1458.152395
-21.313391,17,1458.186313
-26.798262,16,1458.237947
-40.115704,17,1458.284322
-37.913283,12,1458.307399
-32.238301,19,1458.345045
-21.659402,27,1458.395066
-40.552325,12,1458.417389
-10.087533,16,1458.449477
-41.326662,12,1458.489946
-33.360472,15,1458.535799
-9.280407,19,1458.571938
-12.127673,20,1458.620795
-19.458403,20,1458.659912
-7.102326,14,1458.702629
-13.030757,17,1458.741704
-6.283618,20,1458.783782
4.550876,22,1458.827807
-0.379368,15,1458.872509
-12.421761,17,1458.922573
-16.79299,13,1458.947074
-7.518145,25,1459.018403
-42.802365,22,1459.072853
-54.049621,12,1459.102915
-27.724117,18,1459.154133
-16.012824,40,1459.243564
-9.57564,14,1459.274931
-0.398364,26,1459.335006
-9.023257,19,1459.39626
-18.582963,13,1459.421746
-40.386528,16,1459.464494
-40.081452,14,1460.369383
-34.436027,12,1460.397318
-24.46282,20,1460.452119
-49.518472,17,1460.49509
-21.29027,17,1460.526486
-17.877843,20,1460.582375
-22.297785,16,1460.624981
4.42883,16,1460.655501
-43.154544,13,1460.683208
-61.989892,19,1460.728872
-7.217451,16,1460.784013
-15.365853,18,1460.818244
-24.375521,22,1460.863392
-5.781317,22,1460.93068
-38.168251,10,1460.95291
-6.82028,23,1460.995506
-30.735732,14,1461.022906
-22.319469,24,1461.066562
-32.359738,18,1461.099103
-48.402423,15,1461.153944
-47.15877,19,1461.195118
-36.139599,16,1461.229962
-2.365681,18,1461.271418
-5.095413,21,1461.324416
-11.549968,20,1461.370428
-38.161306,29,1461.433055
-12.780416,22,1461.488885
-44.979209,10,1461.517531
-31.212559,16,1461.550965
-15.067371,21,1461.595208
-16.779081,19,1461.65818
-16.265474,19,1461.699621
-33.0854,16,1461.72936
19.234061,22,1461.769061
-24.208102,15,1461.799595
-19.53902,29,1461.877379
-39.399483,14,1461.911005
-11.114745,17,1461.941795
-29.797368,26,1461.989597
-30.032868,15,1462.015992
-3.123428,23,1462.081894
-16.518774,22,1462.132839
-43.999817,21,1462.170819
18.674807,22,1462.210384
37.236068,25,1462.257611
-9.930028,21,1462.318917
-6.158715,15,1462.356474
-23.974795,14,1462.380853
-31.237095,16,1462.410422
-14.768049,16,1462.437361
-37.88269,14,1462.463882
-20.786082,15,1462.510497
3.738527,24,1462.569113
16.682335,30,1462.634414
-15.128907,15,1462.669662
9.751755,19,1462.722922
-7.387441,19,1462.765785
-36.241502,16,1462.798147
-29.61147,17,1462.83502
-62.145382,19,1462.897247
-45.153436,16,1462.934046
-20.044852,13,1462.960539
-36.508606,14,1462.988054
-18.937533,20,1463.030829
-18.700477,28,1463.084941
-23.105019,26,1463.166742
-58.863111,17,1463.199381
-13.712281,22,1463.259703
-46.216077,14,1463.300982
-22.523944,16,1463.331076
-7.386262,23,1463.374474
-16.644989,19,1463.420202
-9.624834,23,1463.468145
-25.760611,17,1463.514278
-38.517871,11,1463.552227
38.620894,26,1463.62029
-37.261261,10,1463.638868
-30.042986,20,1463.697416
-31.197584,11,1463.720345
-28.361496,20,1463.768291
-38.369306,20,1463.809356
1.01892,17,1463.863036
-20.185353,13,1463.894776
-22.924403,18,1463.935079
-31.068436,21,1463.974488
-15.2117,13,1464.004569
-34.350641,13,1464.04534
16.206399,25,1464.104132
-3.99853,23,1464.146286
-13.526979,20,1464.186075
7.311207,17,1464.238838
-17.595137,27,1464.31403
-30.32597,24,1464.360938
-39.194653,15,1464.399389
-26.865343,14,1464.447518
-12.990509,17,1464.480195
-24.545965,21,1464.521585
-38.971275,21,1464.564285
-19.382945,21,1464.629078
-9.11867,18,1464.666297
-40.093664,15,1464.694624
3.125203,18,1464.728576
-14.975614,25,1464.802602
-12.43206,17,1464.842277
-20.26131,21,1464.882337
-37.031489,12,1464.903512
-25.663302,22,1464.977413
-8.16281,23,1465.82633
-35.952381,13,1465.863443
4.333944,21,1465.919805
-20.146595,22,1465.961912
-50.125513,20,1466.003843
29.120429,31,1466.088765
-16.96145,21,1466.130436
-9.853194,25,1466.177304
-16.769218,18,1466.220173
-25.840228,15,1466.261849
-6.463984,26,1466.323829
-27.662396,20,1466.376799
5.598738,26,1466.43168
-7.050996,20,1466.472325
-47.328709,13,1466.499087
-19.653413,14,1466.539028
-38.833804,12,1466.560728
-47.228481,22,1466.620706
-7.146786,16,1466.651608
-24.666681,13,1466.679204
-42.040279,10,1466.714604
28.462185,31,1466.797765
-6.902984,17,1466.841675
8.439283,25,1466.899597
-7.965006,28,1466.990993
-40.499753,17,1467.032784
-44.039598,13,1467.064392
-50.528545,13,1467.090187
-50.453594,18,1467.146821
-23.840363,21,1467.193446
0.533136,30,1467.251575
-53.214812,22,1467.300639
-30.251352,15,1467.3335
-10.782291,24,1467.399707
7.799731,20,1467.448716
-13.287531,20,1467.488669
7.883651,27,1467.572571
-17.620541,16,1467.603083
-57.972353,25,1467.650721
-45.580719,23,1467.693453
-18.001075,19,1467.750982
-51.974539,20,1467.803922
64.43633,39,1467.878603
-38.42779,16,1467.932923
-41.797092,19,1467.976899
-25.657296,21,1468.017797
3.92104,29,1468.078862
-23.11988,17,1468.13074
-9.29884,18,1468.175041
-15.715606,16,1468.205694
-39.595658,14,1468.238728
-61.872149,17,1468.287819
-27.356066,24,1468.347261
-0.792281,28,1468.398742
-24.827152,19,1468.449661
-40.326285,15,1468.49108
-66.930164,19,1468.534789
-21.197728,20,1468.589705
-34.691858,18,1468.633392
15.997195,21,1468.683833
-49.092573,14,1468.710676
-41.010966,18,1468.746343
-1.846329,21,1468.81967
-44.230326,24,1468.869409
-27.738258,17,1468.910332
-45.932078,18,1468.961098
-65.825045,19,1469.012618
54.496109,32,1469.077695
-32.275237,21,1469.137636
-37.626845,10,1469.174407
19.769911,29,1469.237227
-1.706576,18,1469.273736
13.035783,23,1469.340353
-19.168273,19,1469.385192
-28.181577,20,1469.42385
-26.964812,18,1469.457617
-35.718189,17,1469.490538
-14.948471,12,1469.514726
14.525526,24,1469.559818
-29.459135,18,1469.593682
-9.862189,20,1469.630467
-5.083518,22,1469.70516
4.19928,28,1469.759126
-34.845932,29,1469.823142
-30.773661,18,1469.876606
-29.820158,14,1469.902772
-6.066289,16,1469.931652
-49.838444,16,1469.975021
14.534646,40,1470.073874
-37.5868,16,1470.103081
-42.249079,17,1470.151311
-12.262187,13,1470.195064
-2.200949,30,1470.263379
-42.191405,13,1470.286998
-32.40399,17,1470.320576
-5.847834,19,1470.400673
-28.141759,18,1470.445024
-31.48225,18,1470.507195
9.593529,18,1470.55395
-49.304365,47,1471.531195
-3.860991,19,1471.571861
-4.61803,21,1471.623034
-34.031384,13,1471.649739
-46.590208,25,1471.708297
-32.486169,24,1471.771228
-15.143956,15,1471.800376
-38.176284,15,1471.837104
-46.243784,15,1471.879132
-54.433365,14,1471.916713
-35.123952,15,1471.949357
-15.733978,18,1471.989634
-2.267939,19,1472.035296
-31.610183,23,1472.090401
-34.074443,24,1472.147582
-34.382696,17,1472.17774
-31.506395,13,1472.207274
5.925554,22,1472.263935
-12.601239,17,1472.303651
-41.62661,14,1472.333808
-39.164049,15,1472.36789
-25.227253,14,1472.395151
-51.454555,12,1472.41652
-32.35043,21,1472.484093
-40.457633,15,1472.511324
-11.688207,19,1472.548942
-24.776845,24,1472.60309
1.475091,17,1472.656391
12.967099,20,1472.69537
-31.026876,16,1472.724187
-32.99065,10,1472.742368
-32.467459,11,1472.764517
-36.246855,10,1472.784843
-6.591676,19,1472.823809
-17.074087,22,1472.888591
-17.183043,15,1472.920084
-43.365271,14,1472.945487
-30.05777,13,1472.96968
-22.458981,24,1473.014119
19.861702,30,1473.099216
-12.294943,14,1473.131279
-0.012949,16,1473.162384
-1.510474,17,1473.205359
-9.122983,35,1473.314858
-46.457814,18,1473.357458
53.356,28,1473.419379
-8.54106,15,1473.477115
-35.027662,13,1473.509444
7.909545,23,1473.564323
-43.078682,20,1473.607554
-50.071183,15,1473.663564
-41.445508,12,1473.690638
-58.184754,19,1473.724526
-16.222937,17,1473.753998
-26.820781,16,1473.782764
-54.180106,23,1473.863862
-30.448733,18,1473.898888
-34.264216,12,1473.923365
-15.374201,12,1473.945955
-18.621488,21,1473.985358
-26.434395,17,1474.03581
23.668358,17,1474.082722
-20.564735,32,1474.15039
-19.397082,25,1474.225611
-8.211056,18,1474.270516
-35.012906,13,1474.30994
15.587919,39,1474.429154
-29.312091,16,1474.469182
-46.907843,16,1474.506779
-22.436682,17,1474.541594
-13.222897,18,1474.580228
-62.848972,20,1474.631563
-29.846995,16,1474.665838
-36.94303,15,1474.696641
-28.847305,17,1474.756197
-41.725448,22,1474.806333
-32.852851,12,1474.83022
-22.538539,11,1474.858659
-40.562578,26,1474.941339
-19.496557,18,1474.987063
-22.744445,15,1475.015994
-30.987498,21,1475.068735
11.34674,22,1475.119935
-22.277119,20,1475.178061
-44.81846,27,1475.237972
-38.687248,25,1475.286039
-24.058242,16,1475.336673
7.173571,29,1475.402447
-42.390481,16,1475.431191
-51.243326,18,1475.466719
-31.41761,12,1475.512553
-36.502195,17,1475.556725
-49.309409,19,1475.594728
-35.084468,14,1475.62425
-18.141435,17,1475.670852
4.777663,24,1475.729582
-46.001754,13,1475.755669
-42.805495,10,1475.773912
-9.763676,17,1475.80964
6.246474,24,1475.879919
0.989669,21,1475.928831
-46.062496,16,1475.993047
-32.677755,22,1476.050594
-32.040442,17,1476.086056
-5.989931,14,1476.128477
-36.725829,14,1476.156236
-2.784734,22,1476.211561
-20.736642,19,1476.265689
-22.629774,23,1476.308404
-5.992094,16,1477.136285
-4.670622,23,1477.190673
-32.276913,24,1477.251591
-51.968399,18,1477.294879
-46.123842,15,1477.339842
-33.173366,15,1477.36953
27.033211,25,1477.432053
-43.128077,11,1477.453791
-23.714805,22,1477.520288
-44.866424,16,1477.558019
-3.303219,29,1477.616476
-39.604334,13,1477.647773
22.605795,24,1477.70784
-33.706877,26,1477.764193
5.53836,27,1477.822061
-49.32141,21,1477.873508
-18.481241,18,1477.917928
-40.659114,12,1477.947397
2.047018,26,1478.02088
-27.307926,35,1478.087742
-29.465527,14,1478.118294
-34.039733,22,1478.17288
-30.890021,10,1478.205501
-12.122298,19,1478.245569
8.44484,19,1478.281526
-24.701021,14,1478.307449
-8.789056,18,1478.35146
6.776402,23,1478.407391
-2.376509,21,1478.452994
-25.185978,20,1478.497454
-27.480606,15,1478.542595
42.251956,36,1478.637736
27.02319,21,1478.684487
7.954689,18,1478.719197
-60.588493,21,1478.78096
20.146557,33,1478.851957
-33.293319,21,1478.894796
-19.42034,16,1478.923377
-32.973279,17,1478.973601
-38.092153,14,1479.011425
-44.070401,12,1479.033777
-59.402119,19,1479.069156
-37.71232,13,1479.093373
-36.430883,17,1479.123979
30.375329,21,1479.162765
-44.209984,20,1479.214228
-20.335137,14,1479.251278
-17.308512,22,1479.306465
-25.020308,20,1479.359508
-23.673528,15,1479.396945
21.753306,26,1479.451145
-11.618076,16,1479.490383
-12.510589,15,1479.52439
-40.311149,16,1479.569696
9.042466,32,1479.677064
-13.010267,21,1479.719221
3.377548,24,1479.768096
-35.927333,23,1479.824045
-40.078487,23,1479.889521
-50.998922,19,1479.927185
-30.76678,15,1479.956365
-13.556253,26,1480.00824
-10.052303,20,1480.047728
17.353682,38,1480.138222
-41.73978,11,1480.160916
66.177941,29,1480.246193
-23.921444,18,1480.287051
41.820559,33,1480.363935
-19.961023,23,1480.412139
12.821269,21,1480.477311
29.953436,24,1480.53192
-26.746025,21,1480.58258
-42.291622,14,1480.627316
-15.362695,17,1480.668894
-48.945536,31,1480.737593
-59.10588,16,1480.784651
-35.034408,13,1480.827119
-31.34802,13,1480.850196
-13.255745,25,1480.898549
-16.075874,22,1480.943164
-41.764986,16,1480.983077
-28.392924,17,1481.015381
-22.533616,41,1481.10963
42.3849,27,1481.171158
-9.969933,25,1481.218266
-50.342745,19,1481.268374
-9.542903,20,1481.319073
-6.012826,19,1481.356448
14.977026,21,1481.401248
-38.173695,21,1481.454618
11.220157,33,1481.524757
-10.141562,17,1481.562296
-18.753656,20,1481.616621
-29.299717,15,1481.653981
3.043667,21,1481.693093
-27.035601,14,1481.723095
-9.815817,22,1481.778951
-22.73406,14,1482.672469
-49.405286,17,1482.71169
44.383832,53,1482.841513
-49.583945,14,1482.867061
-4.390977,16,1482.902995
-25.815155,15,1482.958858
-20.196638,13,1482.987519
25.982817,26,1483.040777
-35.492838,19,1483.106384
-26.935532,15,1483.134562
-9.590197,23,1483.178366
-0.20423,34,1483.241045
-26.08165,18,1483.275453
-35.57481,19,1483.311607
10.463302,33,1483.379641
-27.311714,23,1483.448218
-51.417314,16,1483.478924
-2.530893,22,1483.52108
-32.135472,21,1483.578681
-24.27972,28,1483.639534
-37.423486,12,1483.663447
-45.239686,16,1483.711394
18.147295,30,1483.782458
20.971822,20,1483.823757
-37.376003,18,1483.873486
-20.160232,13,1483.909983
-22.726579,21,1483.950997
22.602194,25,1484.005481
-9.521103,26,1484.076225
-50.70696,13,1484.100158
-27.919739,17,1484.133077
-20.235567,23,1484.184151
11.887331,23,1484.227259
4.762132,32,1484.314916
6.819514,17,1484.345533
-21.219744,22,1484.419984
-3.896169,20,1484.467168
8.106541,23,1484.51565
-10.851734,16,1484.558001
