#{"t_start": 1700864019.6930764, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
15.123552,33,7052.280667
-49.167579,29,7052.354258
17028.930398,1000,7055.493174
-36.155988,12,7055.515003
2510.588326,221,7056.009442
-60.584756,23,7056.064226
-34.259565,15,7056.097291
-34.596514,19,7056.13923
1.992287,32,7056.218351
-21.605104,15,7056.25411
-6.485214,32,7056.326857
-47.733245,16,7056.366141
-10.139502,17,7056.396441
-78.191134,26,7056.46592
-35.993463,20,7056.504648
3116.640705,250,7057.055564
-24.874805,12,7057.078638
-52.030469,18,7057.128567
-26.029803,16,7057.172578
-52.541649,25,7057.218217
-33.424898,13,7057.25797
-27.716459,25,7057.321869
-37.771742,28,7057.377968
-43.683703,17,7057.421292
18477.155646,1000,7060.548131
3.169704,14,7060.585992
17569.012473,1000,7062.81829
-33.311885,10,7062.842707
-25.951291,18,7062.887043
727.00532,112,7063.164567
5701.993491,373,7064.011004
47.020853,37,7064.102943
-14.643835,14,7064.136695
-31.402046,21,7064.189811
-42.341342,12,7064.22921
-21.039613,36,7064.302161
-46.136114,39,7064.404259
-5.595541,28,7064.464528
-12.32453,16,7064.506259
17418.333795,1000,7067.537309
9408.836645,573,7068.849597
17304.850159,1000,7071.94153
-14.094766,31,7072.014005
-24.275177,20,7072.062501
-32.600971,14,7072.094247
-34.655062,18,7072.134209
-26.511874,20,7072.183367
17934.674341,1000,7074.357464
-25.57961,13,7074.387947
742.761649,97,7074.597238
7834.145403,518,7076.6384
24.176599,30,7076.694244
-18.112936,23,7076.756557
-37.266524,15,7076.784046
-24.533325,24,7076.84392
18084.828419,1000,7079.088372
17068.07798,1000,7082.214766
16742.768492,1000,7084.477597
-39.044155,19,7084.524849
15902.306041,1000,7087.613926
-36.902201,12,7087.636924
-35.675669,10,7087.665881
-20.114201,22,7087.706663
-70.58375,20,7087.750225
10610.717775,633,7089.163699
14111.776537,832,7091.001033
-29.099202,16,7091.038654
16918.028531,1000,7094.157168
-30.143002,13,7094.180957
5215.418851,356,7094.993369
17786.801323,1000,7098.066316
-26.170314,14,7098.105137
17518.736663,1000,7100.33345
-19.711537,18,7100.369265
-27.189299,49,7100.49352
16745.676562,1000,7103.576408
17608.40437,1000,7105.799519
-63.354432,21,7105.865348
17533.822077,1000,7108.977813
16725.194077,1000,7111.252472
17245.593395,1000,7114.294561
17159.118935,1000,7116.617063
-19.407188,15,7116.648396
-30.628914,17,7116.686604
9490.774211,612,7118.089356
17676.317128,1000,7121.171988
12380.662269,780,7122.953171
-71.186674,17,7122.998221
-28.303681,31,7123.078679
17874.606749,1000,7126.153848
-33.299175,16,7126.194246
-16.309078,29,7126.26246
-33.757674,25,7126.315128
111.41162,46,7126.421692
154.846111,67,7126.578021
-20.939693,25,7126.629735
17302.604522,1000,7128.859262
7102.628587,440,7130.696272
18310.397948,1000,7132.916814
-9.184306,19,7132.954927
17234.157981,1000,7136.02676
6.558166,23,7136.08625
0.319985,32,7136.156149
-41.129521,11,7136.180032
17617.114938,1000,7138.400716
-7.295292,27,7138.46287
-15.526825,27,7138.525875
-26.822587,15,7138.557571
-9.19728,13,7138.581267
-33.485125,17,7138.629648
-16.952974,17,7138.6739
-12.016633,14,7138.700076
17431.841394,1000,7141.823562
-16.491245,17,7141.876879
-28.358719,19,7141.92296
2.590707,30,7142.011404
5.110787,47,7142.116535
2127.909482,186,7142.541589
4128.89681,315,7143.255938
-39.30515,39,7143.331193
17303.329305,1000,7146.437269
27.204115,32,7146.502863
17464.497329,1000,7148.722776
17200.440906,1000,7151.897254
-35.386442,22,7151.937264
13272.22403,792,7153.708504
17287.620246,1000,7156.802829
-40.94515,17,7156.838727
15892.499654,1000,7159.07683
17917.738417,1000,7162.315884
15.336844,28,7162.373359
-49.29563,14,7162.418192
16508.229748,1000,7164.638439
4230.181664,302,7165.359423
17260.124578,1000,7168.526093
11635.341262,691,7170.062317
-30.356398,16,7170.106836
17109.256402,1000,7173.284415
17981.013154,1000,7175.550332
-31.180946,13,7175.58089
17727.769368,1000,7178.667665
-33.062395,10,7178.70757
13.101156,33,7178.778241
17789.884978,1000,7181.045182
18332.375348,1000,7184.126403
17269.882012,1000,7186.383148
-36.645073,16,7186.419965
-40.526478,15,7186.454104
10592.947891,633,7187.875249
-31.504277,25,7187.931727
-28.730237,13,7187.959089
-6.731166,17,7188.003582
10334.390068,606,7190.165384
-31.647103,11,7190.207259
-4.09255,31,7190.295487
16870.83479,1000,7192.532231
-30.412871,13,7192.564597
-28.367808,14,7192.595022
-15.100333,35,7192.684666
17750.006873,1000,7195.82096
-17.666543,22,7195.880521
16377.293244,1000,7198.108009
10.97095,24,7198.15249
17494.53343,1000,7201.176636
43.381918,33,7201.245836
-10.747336,18,7201.279406
-52.120729,17,7201.33528
-34.543267,17,7201.391832
-11.760482,20,7201.440305
-14.982617,20,7201.492079
-36.101742,12,7201.519615
18.780212,33,7201.602107
16881.752691,1000,7203.811059
-48.304691,16,7203.848112
-20.364154,12,7203.869684
16784.369531,1000,7206.968377
8747.237936,556,7208.216671
-34.876108,8,7208.231599
-53.578375,14,7208.268711
17453.638928,1000,7211.282789
-30.679206,22,7211.342822
-30.201255,14,7211.378332
0.472828,22,7211.42209
11194.007074,776,7213.156558
-17.591442,14,7213.181531
18427.567727,1000,7216.303497
-22.623542,20,7216.359272
17746.519393,1000,7218.625917
-32.30394,16,7218.654617
1.708176,26,7218.713988
-30.219726,12,7218.749283
18489.071756,1000,7221.720278
18543.321509,1000,7223.962463
17062.164252,1000,7227.023756
18458.309963,1000,7229.229179
-39.774978,15,7229.287131
15897.166039,1000,7232.296828
-51.914191,15,7232.328201
17908.226267,1000,7234.631362
-34.383938,12,7234.66383
-12.236171,23,7234.729861
514.260441,93,7234.973972
-32.113607,15,7235.032157
-11.570112,24,7235.113937
17820.954397,1000,7238.295335
-18.910317,44,7238.394295
-1.149263,21,7238.44345
17995.945478,1000,7240.69377
-42.133211,13,7240.720458
-35.582567,17,7240.750952
12118.513642,714,7243.224827
-35.250647,8,7243.240362
10645.345411,714,7244.908466
-12.60616,24,7244.963848
17632.84324,1000,7248.096786
-39.609522,8,7248.116055
-41.356629,16,7248.145524
2.155228,22,7248.209172
-16.277978,13,7248.233052
-16.468404,35,7248.305498
18432.668635,1000,7250.59799
-15.322657,18,7250.644522
17466.467021,1000,7253.788707
-17.392747,19,7253.844362
-28.561209,15,7253.879445
-36.594237,16,7253.913197
-11.942143,23,7253.975512
17834.932992,1000,7256.167364
17775.979478,1000,7259.256829
-41.705642,14,7259.282557
-45.076811,25,7259.327972
-25.02633,22,7259.380417
18523.694369,1000,7261.59147
7.001758,29,7261.656218
-15.464783,17,7261.713724
-33.888456,10,7261.731946
-25.393604,17,7261.765093
9.546665,26,7261.816499
17512.09546,1000,7264.91994
16467.427063,1000,7267.179719
-4.671245,19,7267.240259
13054.670131,777,7269.832127
18449.470948,1000,7272.052077
17133.423911,1000,7275.142774
-23.649169,21,7275.187053
18526.108508,1000,7277.402935
-7.255265,22,7277.445405
-16.691919,28,7277.523771
-23.552713,14,7277.552395
6.096788,29,7277.614922
-31.67199,12,7277.639824
-19.488668,14,7277.684694
-23.320191,36,7277.766262
18044.121243,1000,7280.861122
17490.416603,1000,7283.0977
-42.894265,18,7283.144189
-25.575488,18,7283.188624
17418.388383,1000,7286.34172
-27.263857,11,7286.365108
18778.740131,1000,7288.558083
-5.836334,17,7288.602863
-23.072369,16,7288.638084
-43.910252,14,7288.678986
6.982836,74,7288.850937
-23.899153,56,7288.966569
-43.790989,15,7289.012198
-0.249852,26,7289.068663
-51.350065,36,7289.135157
-36.965036,19,7289.173558
16148.424482,1000,7292.275041
18271.932393,1000,7294.518394
-80.77893,27,7294.605767
-39.001063,11,7294.625693
16529.532327,1000,7297.760882
-56.185768,21,7297.804496
-68.072482,21,7297.866512
8.701862,41,7297.949174
-20.431905,19,7297.998681
-23.280893,15,7298.038961
11989.635013,682,7299.566897
-44.498902,13,7299.59082
17744.479593,1000,7302.746804
-18.192545,19,7302.79275
-19.460169,13,7302.830171
-25.374534,21,7302.876325
-2.342699,15,7302.905892
-45.00126,13,7302.939523
-13.167916,18,7302.986748
-31.149368,11,7303.007164
-31.852154,11,7303.038588
4010.69073,271,7303.626953
-49.516516,14,7303.658747
17549.223371,1000,7306.779864
16999.258736,1000,7308.981521
17586.506431,1000,7312.156305
15610.046432,926,7314.211892
-41.649778,12,7314.23349
18051.523274,1000,7317.389701
-3.346256,32,7317.457759
-0.101428,22,7317.518589
17961.942534,1000,7319.726386
-48.419555,19,7319.767679
-44.901361,15,7319.80343
17436.377522,1000,7323.010607
651.816302,140,7323.356922
-50.505931,38,7323.460145
-24.445321,19,7323.496906
17230.729912,1000,7325.728863
-42.705546,12,7325.751583
1489.651116,130,7326.036936
17386.81375,1000,7329.187914
16231.649335,1000,7331.420248
17001.683262,1000,7334.535432
-35.888309,33,7334.60519
-12.707386,23,7334.674088
-34.971466,11,7334.699713
17459.140584,1000,7336.924676
-17.301482,18,7336.966088
-13.672613,22,7337.01069
-43.347565,14,7337.047362
-13.702553,17,7337.091027
-42.675563,24,7337.144065
-48.410312,14,7337.170765
16103.583987,1000,7340.368521
17603.359708,1000,7342.592552
-36.403435,9,7342.625428
-11.668321,13,7342.650763
10.904995,24,7342.716187
18447.06656,1000,7345.811276
-24.270846,19,7345.857674
16745.86815,991,7348.066175
17935.066161,1000,7351.124294
15.111898,35,7351.212397
18288.578985,1000,7353.490451
-69.761078,49,7353.599813
-47.516982,16,7353.640366
17968.205129,1000,7356.669352
-29.732744,12,7356.692274
354.187459,104,7356.945471
-46.029171,15,7356.977775
1.013516,28,7357.044422
17152.07204,1000,7359.282276
-11.370743,26,7359.340958
15901.161083,917,7362.353025
-45.680121,17,7362.404954
-8.377897,43,7362.49324
-51.945785,24,7362.566631
-20.422961,16,7362.601393
-34.175278,13,7362.625409
-30.422073,8,7362.668462
17991.412884,1000,7365.749379
17574.166887,1000,7367.999245
-47.207839,12,7368.034504
17821.749695,1000,7371.118824
-28.063325,28,7371.18277
-33.381409,10,7371.213179
18466.171885,1000,7373.455993
-36.723342,18,7373.492709
18200.257497,1000,7376.603024
17435.77692,1000,7378.863772
-13.188475,36,7378.94671
-29.877534,14,7378.972284
-66.656608,18,7379.025714
-17.696434,39,7379.113246
-45.420982,15,7379.153075
-17.297086,14,7379.179081
72.860275,68,7379.335814
-43.847526,12,7379.363987
17925.086258,1000,7382.488567
-59.535002,17,7382.539225
-57.883105,22,7382.587976
-33.703519,16,7382.618577
-40.010073,13,7382.642027
-36.680136,17,7382.675283
708.261064,137,7383.003633
17239.965934,1000,7385.249013
-40.324014,17,7385.295786
-37.280025,16,7385.334306
17304.83677,1000,7388.480681
-31.401601,22,7388.53064
17902.612651,1000,7390.72191
-21.262276,19,7390.75808
-40.521043,11,7390.780114
17751.112345,1000,7393.913804
-25.137241,16,7393.969959
43.897825,54,7394.099845
-19.957336,13,7394.126901
-7.407183,19,7394.162629
18838.088587,1000,7396.354481
17028.049959,1000,7399.388502
-32.732905,28,7399.471057
-55.300534,14,7399.495806
11075.163458,666,7400.948512
-20.35378,19,7400.999805
-24.677952,18,7401.037854
-44.048054,14,7401.07082
16295.788854,1000,7404.233279
-30.754922,13,7404.275057
150.502284,55,7404.386597
-24.27804,15,7404.415971
-14.524439,29,7404.501947
-13.779675,24,7404.545511
-0.947057,28,7404.596409
16032.302723,1000,7406.797919
-12.961597,27,7406.858015
-42.426806,15,7406.905807
16119.404954,1000,7409.998693
-21.387501,11,7410.027635
-22.656169,16,7410.056324
-6.87062,39,7410.149734
-45.479878,17,7410.180774
-12.031874,16,7410.216512
8.722903,27,7410.298344
18672.302387,1000,7412.529024
17275.183025,1000,7415.643599
17629.675962,1000,7417.89264
16160.036673,1000,7420.998247
-33.898047,9,7421.015558
18730.981475,1000,7423.202153
8.320445,20,7423.249335
-21.672637,18,7423.300033
-30.291489,18,7423.336772
-13.580136,22,7423.393505
-29.799106,21,7423.451922
-22.160721,16,7423.483002
-42.419396,17,7423.515149
16114.30192,1000,7426.58349
18141.625335,1000,7428.826532
17847.022303,1000,7431.842612
17.263038,43,7431.926318
17839.790642,1000,7434.158938
18033.313905,1000,7437.405703
10837.098977,652,7438.884985
-18.507659,15,7438.913358
28.485245,42,7438.997689
17528.648252,1000,7442.062029
-34.304565,20,7442.117024
-18.720829,16,7442.149559
-37.787374,15,7442.190871
-47.801382,14,7442.224279
-28.747066,19,7442.273384
-28.77494,22,7442.328309
18086.612026,1000,7444.574883
-24.366147,13,7444.605696
17452.714647,1000,7447.759276
17970.609563,1000,7449.981562
15520.042936,987,7453.170567
3886.890929,288,7453.808456
-2.498513,20,7453.853127
16866.367443,1000,7457.003176
-9.893005,16,7457.043625
-2.748691,28,7457.111334
17826.696079,1000,7459.403447
-44.462148,13,7459.425877
16403.781273,1000,7462.576908
-40.836888,27,7462.628147
3058.803374,252,7463.242593
10871.24608,650,7464.68577
17089.692801,1000,7467.727577
17513.530329,1000,7469.956881
16023.542257,1000,7473.130116
-33.790547,16,7473.165147
17678.306718,1000,7475.41278
18171.665251,1000,7478.440078
17213.495327,1000,7480.694069
0.050552,26,7480.754187
17699.172367,1000,7483.856711
-37.884592,15,7483.884611
16914.707351,1000,7486.153617
-35.328393,20,7486.210019
-30.792191,19,7486.260571
16936.182039,1000,7489.349361
-22.888953,19,7489.397713
16318.554282,1000,7491.64484
18080.068075,1000,7494.702286
18373.256461,1000,7496.904481
-31.667342,11,7496.937197
-41.252823,13,7496.960011
-27.729431,21,7497.021488
-29.405419,22,7497.069514
17274.45839,1000,7500.185329
16784.400721,1000,7502.439547
1.737145,16,7502.483058
-40.531078,37,7502.552815
17597.55486,1000,7505.708693
-14.539958,24,7505.757146
-45.482155,27,7505.839855
-23.654783,31,7505.902306
36.614081,33,7505.99551
-16.512874,55,7506.130277
-31.051417,17,7506.164558
17978.549953,1000,7508.384684
-27.874028,12,7508.418149
-28.499432,18,7508.4519
-25.6955,14,7508.476145
-52.855361,15,7508.515664
16292.272681,1000,7511.609971
-6.692696,24,7511.684416
15902.486697,1000,7513.874795
17970.784451,1000,7517.041873
-22.790249,16,7517.071497
-32.643915,20,7517.107897
-33.129443,16,7517.136536
-28.594643,15,7517.163539
-30.37825,51,7517.29467
-16.520543,19,7517.332899
-37.182581,16,7517.368695
-36.78651,18,7517.411181
16808.850156,1000,7519.634602
17571.30181,1000,7522.782915
17135.674916,1000,7525.003542
21.997611,49,7525.100481
16978.068278,1000,7528.257595
-27.830763,16,7528.306468
-15.96208,15,7528.33512
-48.348151,21,7528.379915
17517.145828,1000,7530.600736
-12.183665,25,7530.673736
-24.299538,37,7530.752318
-23.28189,14,7530.785242
32.493779,27,7530.851611
18632.993686,1000,7533.972416
18589.19918,1000,7536.238419
-40.362561,13,7536.265541
17815.608624,1000,7539.386073
16248.357982,1000,7541.614966
17383.324042,1000,7544.720356
7.843861,22,7544.762219
-15.454951,20,7544.810653
-0.294804,25,7544.873074
17528.707311,1000,7547.970441
17793.335685,1000,7550.245438
-12.500932,14,7550.270945
15817.551707,1000,7553.326995
-20.700858,39,7553.43613
18475.673725,1000,7555.695812
-28.774871,20,7555.739974
16859.273269,1000,7558.836767
-13.61765,29,7558.920741
-25.678318,19,7558.957117
17187.743986,1000,7561.245684
17354.582712,1000,7564.357977
-23.910814,16,7564.399303
-46.161026,17,7564.443988
-34.184792,15,7564.475312
-3.551533,23,7564.530333
-49.774068,15,7564.57407
18174.725711,1000,7566.758379
-62.83179,14,7566.791506
-8.635963,12,7566.827902
28.347799,67,7566.967293
-30.905363,11,7567.004032
41.797521,55,7567.123425
3124.633151,267,7567.70354
-27.616453,23,7567.775766
-35.169129,30,7567.833734
-32.373058,10,7567.858349
-30.566755,24,7567.911536
28.853378,22,7567.975823
-26.554662,14,7568.003844
-10.224148,16,7568.033719
-14.261488,17,7568.074212
-44.063512,26,7568.143948
-41.330889,12,7568.174827
-25.866965,23,7568.223329
-58.037422,16,7568.26017
33.014665,29,7568.342096
-25.166769,25,7568.390589
18316.713361,1000,7571.468404
29.621474,59,7571.601989
-22.854192,16,7571.636087
17017.918811,1000,7574.770872
-26.236953,33,7574.834393
16953.160395,1000,7577.047038
130.978733,35,7577.11974
5613.888278,326,7577.827602
18964.83378,1000,7581.08011
-27.757368,38,7581.181589
-35.721857,12,7581.206795
18358.163271,1000,7583.450536
-36.048707,12,7583.473719
17293.609421,1000,7586.623786
-23.675735,19,7586.663915
18340.409498,1000,7588.835744
-14.847887,13,7588.859503
37.557634,31,7588.9407
-36.863029,33,7589.009384
-46.601004,36,7589.10098
-35.255968,17,7589.140117
12384.311647,781,7591.823597
17429.339486,1000,7594.02423
16997.458404,1000,7597.166522
17561.023646,1000,7599.420979
-39.534784,20,7599.458533
-43.415481,26,7599.508331
-22.165618,18,7599.575573
-4.699855,17,7599.623618
-5.300451,32,7599.694512
-16.380168,16,7599.735073
-7.088636,17,7599.783952
17781.163131,1000,7602.908163
16922.58483,1000,7605.160877
-48.175279,15,7605.189533
18639.143852,1000,7608.291128
18054.799678,1000,7610.569327
17124.723066,1000,7613.68211
-2.805484,23,7613.742356
-5.90275,16,7613.776821
18238.478578,1000,7616.015353
-15.990642,18,7616.061627
-42.546236,11,7616.08195
-35.612675,12,7616.105333
-39.957809,17,7616.139027
-8.838247,22,7616.191307
-19.145437,19,7616.24378
-16.928273,16,7616.276709
-43.79335,25,7616.3251
17974.714488,1000,7619.445747
17500.85183,1000,7621.674358
17741.256041,1000,7624.716124
-20.7415,14,7624.741769
-27.559927,17,7624.780226
-31.442939,20,7624.818522
-18.260725,20,7624.882504
-40.446895,13,7624.906003
18419.119206,1000,7627.182711
-12.224653,13,7627.206561
-42.165522,15,7627.251423
-60.248667,16,7627.283022
17096.887479,1000,7630.368446
17152.588346,1000,7632.65977
-35.972286,16,7632.69371
-5.408528,27,7632.756399
18142.701496,1000,7635.83602
-14.598892,12,7635.874067
-11.77825,21,7635.92624
-37.238078,20,7635.969111
-48.116529,15,7636.011146
18631.236449,1000,7639.126299
17703.504902,1000,7641.380057
16457.241285,1000,7644.472369
17328.453058,1000,7646.709571
-10.477337,53,7646.837626
-10.427214,18,7646.874637
-35.320756,13,7646.908566
-16.870686,35,7646.997385
3.279175,28,7647.047108
-31.136178,16,7647.083147
-38.575645,16,7647.133089
17875.786955,1000,7650.282792
17674.638626,1000,7652.504088
15437.864735,1000,7655.565304
16190.283851,910,7657.562992
-6.082529,24,7657.630575
17477.580415,1000,7660.789136
16856.546814,1000,7663.030955
-20.724231,17,7663.065373
-17.099469,27,7663.148418
-38.237809,18,7663.182358
-33.253439,17,7663.229596
-22.332533,55,7663.352521
18169.51948,1000,7666.496665
-9.542114,28,7666.546025
13211.467581,768,7668.23472
-25.000532,14,7668.273978
-45.939127,13,7668.297831
-34.481647,17,7668.328255
17955.058377,1000,7671.392055
-27.621353,11,7671.426311
17469.643123,1000,7673.654442
-46.826504,17,7673.68754
-14.921446,15,7673.716284
-36.919676,13,7673.741151
-46.356605,17,7673.776773
-6.835344,39,7673.863778
17183.882872,1000,7677.029867
-26.200994,11,7677.055196
16.442191,28,7677.115312
18620.93404,1000,7679.350639
17324.464146,1000,7682.425752
10.296361,28,7682.495433
-35.090426,14,7682.535217
17195.364882,1000,7684.817932
18698.756533,1000,7687.897441
-12.082245,18,7687.93166
-15.924445,19,7687.967227
18402.350633,1000,7690.192466
18229.804888,1000,7693.287486
-59.525516,16,7693.329858
17373.774973,1000,7695.550891
18685.136517,1000,7698.634681
17786.579219,1000,7700.878464
17946.298989,1000,7703.971023
-50.10268,14,7703.999543
-39.892371,13,7704.044138
-31.435991,16,7704.073666
-8.431722,33,7704.147246
-0.034578,17,7704.180615
-44.25987,14,7704.223658
-47.144415,13,7704.264002
17719.235084,1000,7706.449377
-21.662113,20,7706.484793
9.600175,32,7706.575917
17724.055027,1000,7709.685001
-13.512376,19,7709.737442
-1.807001,17,7709.780745
-13.513916,25,7709.827533
17459.507055,1000,7712.114181
60.28776,55,7712.246299
-43.617767,18,7712.291216
-47.960727,43,7712.386683
-24.909354,12,7712.417365
-23.981513,24,7712.475548
-43.561014,15,7712.509397
-27.976055,16,7712.547126
-8.16045,21,7712.603165
18149.491669,1000,7715.68017
-36.559926,18,7715.732226
-30.556434,20,7715.772216
18182.050506,1000,7718.024754
6707.217767,480,7719.949061
39.512801,42,7720.04529
20.548718,24,7720.090999
14.324879,34,7720.173085
-45.567486,22,7720.223982
17118.463266,1000,7722.487857
-37.003569,13,7722.511441
-15.634238,21,7722.558686
17900.259223,1000,7725.614358
-23.489711,29,7725.700078
18247.440937,1000,7727.914541
-31.123696,28,7727.980999
18518.439974,1000,7731.137595
18066.971609,1000,7733.371799
-2.888134,18,7733.416852
17324.463444,1000,7736.549554
-13.36796,18,7736.588507
7.883808,24,7736.634433
17129.775511,1000,7738.861519
3.2208,29,7738.937499
17275.546554,1000,7742.015413
17823.011575,1000,7744.289555
17878.888632,1000,7747.320719
18506.443992,1000,7749.520575
4068.378896,300,7750.205722
-39.701451,15,7750.239451
-23.195434,17,7750.28633
-58.729714,31,7750.352739
-17.865137,15,7750.382091
16382.291315,1000,7753.458836
-42.439616,16,7753.492628
-45.264326,16,7753.539044
-30.032878,10,7753.566426
9653.180906,609,7754.944819
-39.328464,8,7754.96013
16919.337712,1000,7758.096663
17231.573677,1000,7760.340192
-15.752494,23,7760.402059
18376.235137,1000,7763.443797
17859.279401,1000,7765.676203
-1.444329,29,7765.735428
-33.010426,23,7765.799814
17489.016202,1000,7768.868754
-29.461953,19,7768.908435
17811.105289,1000,7771.174112
7400.756015,451,7773.050568
-9.522893,17,7773.09095
-51.604358,20,7773.154851
-17.687198,33,7773.235568
-42.486213,19,7773.277921
-41.559678,10,7773.304394
-40.093632,15,7773.347194
-7.270017,44,7773.440124
3921.830992,308,7774.141691
-23.577381,19,7774.187383
17541.341425,1000,7776.458792
-50.486663,18,7776.506129
17148.424385,1000,7779.673834
256.269919,58,7779.795451
17706.864465,1000,7782.017331
-35.685826,11,7782.057304
18057.790283,1000,7785.114474
11442.711909,668,7786.607576
-0.048758,27,7786.665673
-68.855146,16,7786.71147
-39.684885,32,7786.787035
-54.185563,12,7786.811715
-18.677325,21,7786.852238
54.273427,37,7786.953647
17185.660027,1000,7790.040696
18075.819871,1000,7792.30695
-5.589552,37,7792.383171
17281.471896,1000,7795.486437
-15.390164,35,7795.583918
17114.789341,1000,7797.90748
-8.904641,16,7797.939343
8081.943801,483,7799.917657
16003.764711,1000,7802.154282
-30.27617,17,7802.208309
-37.96199,24,7802.262189
-38.411069,22,7802.302195
17269.768952,1000,7805.338869
-56.305224,14,7805.382172
-53.626872,21,7805.428641
17248.46733,1000,7807.656096
17699.271562,1000,7810.724983
4.965864,27,7810.788465
17941.354876,1000,7813.041263
-33.489562,17,7813.073972
17596.797285,1000,7816.184354
-40.33184,16,7816.21561
4381.433323,326,7816.955325
-36.733331,12,7816.97645
-47.769205,13,7817.00182
18019.706544,1000,7819.237613
-8.545982,17,7819.278977
17747.580417,1000,7822.300997
-23.302535,22,7822.356582
-30.203127,17,7822.393817
17747.684452,1000,7824.653823
-37.54849,8,7824.67212
16584.387995,958,7827.672043
-22.712482,36,7827.771888
-18.346345,23,7827.814999
17357.082173,1000,7830.108236
-46.513663,19,7830.144666
-29.991244,18,7830.187147
-11.331831,20,7830.247162
-28.378631,11,7830.268006
-33.018374,17,7830.303386
10.223443,32,7830.381217
-30.403336,16,7830.424679
17403.724863,1000,7833.53234
8241.863859,515,7834.723288
-12.008952,15,7834.758256
-41.127729,19,7834.796955
-25.363111,11,7834.83428
-36.47288,13,7834.858693
-41.850229,14,7834.899347
-32.823028,20,7834.941896
-24.526004,17,7834.986797
16290.197326,1000,7838.089509
17883.219192,1000,7840.336772
18392.338563,1000,7843.410563
18362.770816,1000,7845.650164
-28.51643,13,7845.688602
-50.024009,19,7845.729577
-44.427178,17,7845.768014
17034.648465,1000,7848.84768
-49.693681,14,7848.875202
-47.315524,13,7848.912792
-39.803565,17,7848.942603
5639.390997,340,7849.725029
0.00699,26,7849.779089
18314.080595,1000,7852.030118
-9.375121,30,7852.105321
31.769439,36,7853.029083
-49.991804,20,7853.092112
-25.68366,13,7853.122917
-35.23394,13,7853.148637
61.320026,38,7853.240399
-35.895164,13,7853.263173
-45.47671,12,7853.29608
-4.921514,20,7853.334289
-12.469266,25,7853.384319
-25.011836,24,7853.430093
-9.414685,16,7853.45987
18292.655237,1000,7855.689481
-23.725053,22,7855.746328
-29.358354,15,7855.7792
-36.994422,9,7855.795472
17901.665091,1000,7858.881046
-29.2647,19,7858.920457
-24.355519,33,7858.994227
-11.455254,14,7859.029951
-45.921516,17,7859.065057
0.663316,25,7859.130448
17586.987188,1000,7861.383841
-8.355319,13,7861.409684
14.97924,29,7861.471675
35.813339,41,7861.579759
-5.219208,22,7861.625118
-31.780661,15,7861.657627
-15.648013,16,7861.705172
18458.310241,1000,7864.774792
17797.068702,1000,7866.950282
-53.837691,16,7866.985551
5059.414671,391,7867.864467
-30.30243,17,7867.914402
-33.747615,18,7867.963141
-34.807329,13,7867.990048
18153.332479,1000,7871.125863
0.522705,22,7871.16832
-42.483942,13,7871.198327
18130.948044,1000,7873.460183
18020.538999,1000,7876.535992
-24.358117,46,7876.641123
-46.23666,10,7876.668711
-31.337643,20,7876.719436
18500.951218,1000,7879.827767
-44.162281,12,7879.853949
17895.395157,1000,7882.110892
-25.106443,18,7882.14643
16791.971394,1000,7885.269818
-41.351375,13,7885.295123
-6.987769,18,7885.33396
17719.608329,1000,7887.582024
17260.862807,1000,7890.732601
17326.63421,1000,7893.042489
16737.475422,1000,7896.129693
-13.748308,28,7896.181256
-16.029221,13,7896.220392
-7.466195,16,7896.249327
-47.120208,15,7896.293295
17466.121192,1000,7898.482001
-49.813326,15,7898.52227
-38.592342,14,7898.566637
-30.892762,11,7898.58843
-28.299849,11,7898.625327
17628.537049,1000,7901.749232
-57.071157,16,7901.784703
17088.201355,1000,7903.949143
-34.59228,23,7904.013628
15129.968112,881,7906.704321
2539.649413,218,7907.178764
18585.708373,1000,7909.390694
18149.934478,1000,7912.285347
-51.881419,27,7912.364908
-18.150791,35,7912.450674
-37.098715,16,7912.478529
-46.588979,22,7912.528945
-21.733312,14,7912.554065
17555.090668,1000,7914.738024
-17.773486,15,7914.766071
-30.608466,28,7914.818349
-10.031975,20,7914.855359
17789.626742,1000,7917.750371
-45.387171,18,7917.790493
-55.041882,15,7917.81813
-34.672393,32,7917.900213
61.973399,63,7918.039327
-15.033348,16,7918.081446
-48.19505,25,7918.133708
-27.67755,14,7918.158391
-22.383605,22,7918.230062
18291.277349,1000,7920.397173
17018.337479,1000,7923.329984
-53.242403,12,7923.358129
17273.183639,1000,7925.595012
-33.735706,19,7925.632298
17425.410205,1000,7928.613574
-24.265364,21,7928.653097
17475.768465,1000,7930.831196
-93.651165,50,7930.952167
18125.608287,1000,7933.968155
10517.981441,592,7935.306548
18234.278471,1000,7938.286709
-25.512605,24,7938.343367
-122.923782,45,7938.43999
-82.405319,23,7938.493696
17.523058,80,7938.695654
-41.637428,15,7938.724374
-25.189089,18,7938.759239
7921.585811,491,7939.85595
-34.138514,11,7939.874208
17.216684,30,7939.944883
17301.759535,1000,7943.015916
17698.725734,1000,7945.132649
-33.553366,23,7945.184566
17607.092663,1000,7948.204621
-47.991644,14,7948.231494
-5.168848,20,7948.267847
-4.473717,28,7948.34868
-10.597477,32,7948.417874
-18.192503,31,7948.492514
-55.119987,20,7948.52889
-4.499825,46,7948.643739
-48.854533,18,7948.685203
18224.70683,1000,7950.880658
-23.270312,28,7950.953574
49.291614,40,7951.027322
