#{"t_start": 1700864018.2329156, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-48.459446,25,11495.996181
18684.923555,1000,11499.030114
18728.213015,1000,11501.213823
-42.362248,38,11501.31254
-59.494806,18,11501.352206
-43.27136,15,11501.380715
-36.490096,12,11501.40613
17447.423319,1000,11504.378479
-19.238484,24,11504.422774
-42.948232,17,11504.464883
18325.471871,1000,11507.460454
-34.632697,23,11507.503638
17216.533559,1000,11509.633456
-43.07135,19,11509.667323
17880.464214,1000,11512.702472
18472.178212,1000,11514.864325
-20.724581,21,11514.902383
17843.845904,1000,11517.910683
5.451294,44,11518.003706
18931.273167,1000,11520.089546
-26.422596,16,11520.142844
-59.339111,14,11520.173995
17313.878671,1000,11523.180487
17962.650136,1000,11525.341996
-11.534858,33,11525.400043
19282.42339,1000,11528.424725
21.126497,24,11528.485652
-21.666586,23,11528.538098
-34.861046,7,11528.550574
62.65094,48,11528.642685
-20.596264,24,11528.700262
11741.694269,706,11530.229035
-27.824522,13,11530.251798
17311.411491,1000,11533.264517
-25.508879,33,11533.352207
-32.626393,16,11533.382067
39.563891,32,11533.470713
17985.022768,1000,11535.588357
-18.297617,23,11535.653058
-26.889077,22,11535.693829
-21.626317,14,11535.725978
-30.97559,15,11535.776389
-37.538333,42,11535.854311
17973.176499,1000,11538.935594
17.892682,45,11539.043049
31.024007,45,11539.131249
18378.910335,1000,11541.287411
-47.624623,31,11541.373767
28.339066,41,11541.448916
-41.27181,9,11541.47359
-2.492018,23,11541.520854
-50.09101,11,11541.562818
-52.660405,13,11541.586375
-0.871067,27,11541.646242
36.168671,43,11541.727095
-48.08576,19,11541.78673
-37.109795,15,11541.814853
-44.718531,18,11541.862689
17494.209375,1000,11544.840193
-25.734523,13,11544.865917
-31.600985,24,11544.914204
66.797997,43,11545.014072
19066.955098,1000,11547.209765
2.280392,32,11547.279857
-25.984315,31,11547.338588
18796.166381,1000,11550.372761
18145.699523,1000,11552.591644
-37.252333,15,11552.621547
15.752323,26,11552.675519
-55.52045,16,11552.732295
17696.351782,1000,11555.682416
-2.081594,19,11555.717644
17596.334583,1000,11557.950079
221.113681,51,11558.039508
18025.030595,1000,11561.006287
18081.346066,1000,11563.251379
-24.426266,21,11563.310075
-30.778989,22,11563.351306
17402.747591,1000,11566.353794
18157.02926,1000,11568.589243
-60.474616,30,11568.657326
-38.718749,13,11568.703097
-31.521273,20,11568.740365
18259.807901,1000,11571.637669
-18.742764,19,11571.689949
17839.811904,1000,11573.924811
-45.293503,16,11573.977895
-35.499867,14,11574.814663
18285.861248,1000,11576.946558
18352.24488,1000,11579.990837
-42.305223,12,11580.012817
17976.983747,1000,11582.151463
-40.767446,22,11582.195309
18477.574956,1000,11585.22788
-31.474493,19,11585.268341
-35.554535,15,11585.294068
-33.107604,13,11585.3172
9753.203273,560,11586.542256
18044.94885,1000,11588.716265
-47.829755,16,11588.746511
-23.906039,15,11588.773899
17632.984269,1000,11591.743473
-47.795616,20,11591.778855
-28.082655,13,11591.827142
-15.277292,21,11591.873722
17758.547519,1000,11594.076139
17646.875643,1000,11597.036718
18772.195342,1000,11599.203133
18933.14622,1000,11602.165596
-18.485629,19,11602.20994
-31.032068,17,11602.243958
17988.954423,1000,11604.465674
18951.817532,1000,11607.402038
-30.4466,21,11607.462253
18450.49552,1000,11609.58897
17512.658514,1000,11612.620905
17434.5463,1000,11614.883985
-24.773181,18,11614.921598
-3.385695,28,11614.981509
-46.236115,16,11615.022803
18070.227031,1000,11618.00602
6811.099325,484,11619.080863
12.060124,17,11619.111864
-56.409023,19,11619.147657
-33.314275,18,11619.184734
17.057318,19,11619.246257
-50.865496,15,11619.27643
-26.123268,18,11619.309596
-14.277449,18,11619.364994
-25.732379,20,11619.411823
-34.890188,11,11619.433058
17997.373121,1000,11622.409395
-43.537628,26,11622.486465
-26.305109,13,11622.539687
328.630408,55,11622.67342
-57.30428,18,11622.705632
-41.458929,11,11622.725069
-10.028943,25,11622.795993
8.225127,31,11622.858551
16.191502,32,11622.916346
-17.300854,22,11622.956591
-33.776992,13,11622.980521
16462.812384,1000,11625.214879
17969.336885,1000,11628.165764
17890.949135,1000,11630.373262
-13.919751,23,11630.416969
17758.2859,1000,11633.336233
-53.444967,13,11633.359747
16664.4857,1000,11635.541362
-29.890523,31,11635.618589
-43.333528,23,11635.667638
39.655781,34,11635.750836
-62.001846,16,11635.790333
-12.263236,18,11635.826704
-32.074309,16,11635.871301
-24.566179,25,11635.924668
-34.34432,14,11635.956021
18.881008,33,11636.032819
-28.295647,19,11636.078371
17594.549637,1000,11639.057141
18143.504353,1000,11641.234688
-13.798512,19,11642.043438
-33.521793,20,11642.079239
18358.760917,1000,11644.288243
32.160317,38,11644.36317
17633.710247,1000,11647.355933
17843.019015,1000,11649.612432
18793.795712,1000,11652.616953
15105.852753,847,11654.485455
-39.003454,17,11654.520691
-8.702413,23,11654.567544
-29.579644,11,11654.591439
21.33512,37,11654.685856
13920.898509,843,11656.527907
18452.011799,1000,11659.501236
-28.777558,28,11659.552556
13794.718697,785,11661.257578
-17.12822,20,11661.323947
-26.946455,29,11661.378992
17816.161512,1000,11664.295811
60.649512,39,11664.394177
-29.557148,13,11664.417057
-30.994819,20,11664.454325
18833.146656,1000,11666.646421
33.626001,42,11666.747992
-42.698536,15,11666.781304
-34.986268,13,11666.805207
-46.899359,19,11666.858178
9.521839,31,11666.929779
-32.704997,19,11666.971763
13.792145,44,11667.07812
18133.690046,1000,11670.043093
660.094054,117,11670.288799
-13.98271,20,11670.351383
-18.847486,41,11670.427089
62.002717,50,11670.545422
-13.35963,32,11670.602896
-20.074704,38,11670.727953
4.639009,29,11670.815209
18206.589863,1000,11673.901427
-0.648203,25,11673.950065
-60.840089,14,11674.009964
-35.648641,21,11674.049574
3450.178181,277,11674.664524
-25.094089,20,11674.724728
-23.809291,33,11674.79309
-29.752322,23,11674.834825
18073.271324,1000,11677.068338
1.639389,23,11677.121766
-38.924515,19,11677.158183
-24.478109,13,11677.184076
-31.267368,22,11677.231771
184.40363,88,11677.433272
-32.252594,13,11677.46871
-22.279756,13,11677.492077
0.663002,27,11677.54249
-37.336637,15,11677.58734
23.590604,37,11677.667894
18848.113638,1000,11680.648305
-37.346178,17,11680.680854
18512.898676,1000,11682.86737
17432.577995,1000,11685.792324
-32.583921,21,11685.834822
6.580747,27,11685.907871
-51.063662,17,11685.940759
18673.024889,1000,11688.977541
-38.569243,14,11689.00234
-34.966956,20,11689.040543
17553.201557,1000,11691.2104
-41.276703,18,11691.264772
-20.499799,16,11691.296424
-48.376983,17,11691.327386
-8.10315,32,11691.413405
-46.017438,15,11691.437871
-33.006532,23,11691.483979
-50.873517,17,11691.517986
-16.948688,17,11691.571674
26.801102,33,11691.640141
17318.29409,1000,11694.645485
17823.85708,1000,11696.804449
2553.131597,227,11697.296587
-15.836511,22,11697.33846
18337.259259,1000,11700.27913
-40.978733,17,11700.312407
-24.863114,12,11700.334101
18131.54689,1000,11702.485825
16951.447898,1000,11705.506374
-41.506117,17,11705.539016
16914.099665,1000,11707.648623
-16.508009,21,11707.715703
-28.920182,15,11707.745956
16286.33152,1000,11710.746778
-21.917951,13,11710.795344
17449.796124,1000,11712.944257
17393.052061,1000,11715.972026
18570.38455,1000,11718.054947
-45.016344,19,11718.0958
-22.450562,12,11718.117962
17147.066308,1000,11721.150008
-9.183053,20,11721.212737
-39.0572,18,11721.254664
18846.900464,1000,11723.472358
17829.759224,1000,11726.480046
18210.522948,1000,11728.617138
17484.00859,1000,11731.666272
-24.598324,25,11731.714442
17781.103977,1000,11733.894592
-11.16359,19,11733.938
-19.012674,15,11733.969536
16766.889854,1000,11736.917242
18531.003224,1000,11739.071751
-17.972188,20,11739.121365
-36.001015,15,11739.160936
-47.80545,16,11739.19508
-10.061457,19,11739.231376
15.718814,44,11739.345261
-46.812731,12,11739.366578
18224.620636,1000,11742.310654
-30.351104,24,11742.370521
18640.94531,1000,11744.535004
-45.660748,23,11744.609055
-14.401048,22,11744.648714
10.839649,36,11744.719562
18634.104651,1000,11747.666467
-39.632539,24,11747.738186
16799.92832,1000,11750.729188
-44.883718,19,11750.765072
24.329288,34,11750.857099
-38.194692,24,11750.899942
18470.974404,1000,11753.100275
-46.903954,12,11753.127881
-8.136285,25,11753.178283
17186.67515,1000,11756.123145
2.930692,26,11756.172035
-9.15701,23,11756.2189
-31.677501,16,11756.251958
18755.900787,1000,11758.384103
-21.910208,18,11758.430721
-35.862633,16,11758.466607
-32.580811,15,11758.493149
-32.644629,33,11758.562736
-33.403135,24,11758.628132
17617.06281,1000,11761.587892
18342.53434,1000,11763.787624
-36.06513,13,11763.810999
-59.959485,17,11763.852083
2.226785,21,11763.906569
18268.76807,1000,11766.804085
-16.474065,28,11766.865774
17466.238873,1000,11769.041323
-42.565355,15,11769.08062
-53.994895,20,11769.117098
-41.77206,12,11769.160032
17467.462864,1000,11772.108974
18267.270505,1000,11774.294846
-10.433101,39,11774.395801
-41.897062,14,11774.423556
17195.574262,1000,11777.394858
17895.943735,1000,11779.582367
-5.472351,34,11779.641187
-23.818265,25,11779.71594
-52.923294,16,11779.744641
17366.915614,1000,11782.765679
0.767494,27,11782.824186
-56.0764,18,11782.879848
-30.519957,17,11782.917616
-51.132873,47,11783.025012
18403.952922,1000,11785.137299
-37.863809,21,11785.197766
-33.142516,17,11785.239733
-15.741699,21,11785.294798
-48.931225,16,11785.32718
-42.091114,13,11785.35298
-30.974848,15,11785.383134
-19.781466,24,11785.436443
-34.645523,26,11785.503138
-60.239493,15,11785.545569
0.552424,16,11785.580945
-22.966871,24,11785.631089
-42.791834,11,11785.651725
-28.958678,12,11785.694845
18630.712257,1000,11788.716785
-18.261619,13,11788.741063
5017.752256,387,11789.573405
2.141102,26,11789.630282
18248.618328,1000,11792.623657
-31.03476,15,11792.660837
-38.789607,17,11792.693065
-43.379611,11,11792.714301
17373.734196,1000,11794.878562
-38.561567,20,11794.916335
-11.922767,21,11794.974128
-34.589759,29,11795.038228
-33.789466,18,11795.071829
18012.83013,1000,11798.091936
18211.461794,1000,11800.223964
-23.205708,22,11800.283615
18269.331602,1000,11803.24333
-38.301262,9,11803.259425
-27.807509,24,11803.308326
36.858666,43,11803.415798
17893.700707,1000,11805.561957
17087.644455,1000,11808.590721
-13.675481,16,11808.639641
-23.654163,21,11808.677185
-30.464858,52,11808.799049
18185.417417,1000,11810.952235
-26.225726,20,11810.997206
18372.224286,1000,11813.980598
-19.195346,24,11814.028203
32.246669,38,11814.121186
14.08642,54,11814.240887
-26.991573,15,11814.279003
110.107863,37,11814.365801
17332.79281,1000,11816.560496
-33.604072,13,11816.588081
17550.262983,1000,11819.559503
-52.08306,32,11819.639548
-17.901637,17,11819.669425
17080.848482,1000,11821.890187
-45.154202,12,11821.927389
-28.325536,27,11822.004612
-39.681784,17,11822.037174
-20.261407,23,11822.079844
-23.09549,20,11822.117363
17727.93168,1000,11825.063949
21.568897,39,11825.142874
18714.776112,1000,11828.016094
-34.244551,18,11828.066212
12.160466,35,11828.142968
-37.921046,15,11828.180047
-70.276583,39,11828.273806
16916.98715,1000,11830.445879
17087.847463,1000,11833.428229
-54.741709,15,11833.459584
18614.66829,1000,11835.593749
-41.201187,15,11835.623477
17266.393599,1000,11838.616247
17805.453967,1000,11840.827965
-11.059207,23,11840.868842
-42.851769,14,11840.894237
-52.692336,19,11840.928005
18588.933016,1000,11843.894001
11983.906187,720,11845.46603
-22.33727,27,11845.527438
18619.668835,1000,11847.726608
10.704946,30,11847.786297
-34.284346,17,11848.596719
-14.874364,18,11848.627715
-35.095155,16,11848.654907
-11.618603,17,11848.68541
17906.003631,1000,11850.820681
-12.168173,41,11850.926201
17775.224089,1000,11853.859405
-45.048572,35,11853.934257
-1.335624,50,11854.06105
58.725811,37,11854.155136
17896.52651,1000,11856.328313
-65.248812,23,11856.41066
18509.564213,1000,11859.384384
-43.713875,22,11859.428007
-11.956144,37,11859.527915
-45.962358,18,11859.561949
18441.231859,1000,11861.668662
-7.438042,23,11861.726308
-41.752082,15,11861.769853
-23.631234,21,11861.80823
-16.096152,20,11861.858025
16694.633978,1000,11864.897264
17491.371025,1000,11867.073723
-54.435909,19,11867.114985
-29.979728,28,11867.165204
-57.366291,23,11867.206597
17419.496831,1000,11870.282235
17162.971169,926,11872.295066
16093.074015,1000,11875.241199
-38.15707,14,11875.265605
535.206866,103,11875.502238
-56.604492,16,11875.543001
17901.890875,1000,11877.676452
17299.704248,1000,11880.687621
-5.73637,38,11880.773657
17210.086776,1000,11882.932568
-31.598967,16,11882.962421
-17.108983,23,11883.031199
16767.676119,1000,11886.076801
18174.057686,1000,11888.184458
-0.794299,24,11888.232995
-16.435263,20,11888.270708
-9.642662,17,11888.307636
17871.850645,1000,11891.269754
18706.929057,1000,11893.383476
-37.737374,31,11893.439087
-33.784783,19,11893.505401
-23.942665,14,11893.530061
35.262835,27,11893.582378
-35.78035,17,11893.614287
18501.83048,1000,11896.64362
17268.020572,1000,11898.767718
-5.398243,19,11898.829464
18788.499704,1000,11901.86678
-41.743186,10,11901.896559
-28.027133,18,11901.944313
-34.465894,17,11901.977823
-19.902281,39,11902.060361
-33.816672,18,11902.109776
-0.78706,40,11902.186071
17726.764752,1000,11904.383226
-7.769694,34,11904.474647
-42.193446,12,11904.500109
-11.910444,27,11905.404298
-49.914214,15,11905.433217
17643.036186,1000,11907.573102
-59.26497,16,11907.610986
-27.973042,12,11907.632937
-40.863838,32,11907.711703
-54.716297,18,11907.745008
17670.936403,1000,11910.814402
17144.306273,1000,11912.91926
-38.20478,16,11912.947741
-32.443881,21,11912.985061
17220.682249,1000,11915.979343
-8.917211,32,11916.038006
-46.727675,26,11916.116658
-39.493455,13,11916.142235
18695.366425,1000,11918.230671
-25.506526,16,11918.279476
18030.267261,1000,11921.291352
-43.749809,16,11921.330201
-45.33109,17,11921.36185
17078.929451,1000,11923.552409
-27.372983,19,11923.586371
-41.345707,17,11923.617301
-8.97836,21,11923.679719
-5.140535,27,11923.735562
17350.071397,1000,11926.725633
-34.685319,15,11926.752147
-32.085782,37,11926.826921
-17.515305,17,11926.863007
-32.548122,15,11926.912703
-56.374351,19,11926.953494
18124.353114,1000,11929.062546
17236.469015,1000,11932.088815
18821.513205,1000,11934.227126
18110.382422,1000,11937.269598
18015.986998,1000,11939.415959
-49.985167,13,11939.444888
18089.858806,1000,11942.466624
5.883699,30,11942.531952
-35.013967,15,11942.558487
18402.679745,1000,11944.681007
-50.44885,15,11944.70647
-24.09712,17,11944.749899
-32.414899,20,11944.808194
17181.149165,1000,11947.82221
-45.547333,16,11947.856996
-37.725683,20,11947.894805
17316.010373,1000,11950.03377
18099.227293,1000,11953.029408
-33.436587,14,11953.069612
-12.044205,19,11953.119853
-55.093745,34,11953.192157
9877.972926,599,11954.562905
-49.328676,17,11954.597382
18030.435819,1000,11957.553846
-37.223633,14,11957.579449
305.454369,47,11957.6737
-40.782696,23,11957.722382
18028.555025,1000,11959.909346
377.974263,62,11960.028183
48.21587,35,11960.113942
17434.718553,1000,11963.124816
18125.675744,1000,11965.327042
2686.282145,208,11965.793426
-38.868832,13,11965.817826
-25.697646,13,11965.842379
-29.285449,14,11965.869034
-36.199483,25,11965.927343
-36.324187,19,11965.984665
-13.116934,23,11966.032476
-43.165906,16,11966.06484
66.888278,44,11966.173821
3325.944022,255,11967.579512
-20.403971,14,11967.607858
20.731135,40,11967.694481
-17.379075,20,11967.753775
-25.847217,18,11967.790603
-18.901453,15,11967.820387
-10.507703,17,11967.852607
-36.383652,17,11967.889548
-20.105962,19,11967.929258
-25.664767,22,11967.982749
17483.477256,1000,11970.127559
-9.861734,25,11970.176456
17289.547102,1000,11973.233302
18258.543265,1000,11975.377265
17895.263242,1000,11978.468888
-30.333249,63,11978.594992
-19.109841,19,11978.643234
17907.936395,1000,11980.793255
-27.095731,18,11980.826975
17922.450884,1000,11983.786793
-35.349908,12,11983.81126
18157.089451,1000,11986.011562
29.951033,32,11986.102666
-32.447333,16,11986.146873
18123.595267,1000,11989.191286
-39.079906,13,11989.2187
18312.741563,1000,11991.308719
18316.586088,1000,11994.301696
17884.706351,1000,11996.44247
-52.935527,18,11996.490608
-41.718522,35,11996.556658
17618.702508,1000,11999.601748
17722.345447,1000,12001.753601
-31.826631,13,12001.792107
-33.035605,12,12001.813624
-23.210757,26,12001.860225
-28.78285,73,12002.032831
-32.442735,16,12002.069077
-33.448013,18,12002.108392
17618.554168,1000,12005.098164
19.378291,36,12005.182065
4.219148,42,12005.277912
-16.28898,17,12005.31933
-39.441321,11,12005.339113
-27.883254,17,12005.380617
-46.554381,16,12005.417006
17752.276436,992,12007.584841
-29.475093,21,12007.635123
17422.119092,1000,12010.610616
-16.222369,24,12010.652878
-8.457029,21,12010.714103
17914.941594,1000,12012.905701
16884.508488,1000,12015.891411
-18.359934,22,12015.964154
-41.794647,15,12015.990837
-24.386345,14,12016.016171
18920.948107,1000,12018.196313
-11.154611,13,12018.219426
18230.342861,1000,12021.240431
-15.612744,24,12021.309514
18541.716346,1000,12023.547878
16345.528923,1000,12026.516142
-18.836288,18,12026.556607
17061.802247,1000,12028.715562
-4.974158,44,12029.6303
277.401041,85,12029.829339
-23.154528,16,12029.861542
18545.24847,1000,12031.991925
18033.713429,1000,12035.017875
17780.156478,1000,12037.182423
17847.003043,1000,12040.20943
-37.290197,13,12040.232565
-29.821588,21,12040.273712
18950.259257,1000,12042.435836
18029.766615,1000,12045.502228
-38.270519,17,12045.534049
17628.98349,1000,12047.632616
17316.282624,1000,12050.648224
11566.121716,649,12052.056999
17595.445983,1000,12054.219083
17418.175193,1000,12057.187302
-34.322626,15,12057.216235
-10.024897,25,12057.280346
1.336799,69,12057.434242
-35.007453,17,12057.478233
-49.343103,16,12057.508757
-5.612884,36,12057.592279
-61.160693,25,12057.652711
-23.127741,13,12057.675674
-54.608162,38,12057.747797
-40.667401,12,12057.782795
3.116424,32,12057.855861
17855.970222,1000,12060.842518
-14.67754,19,12060.901451
18795.409994,1000,12063.058124
-24.725624,28,12063.105954
17027.18539,1000,12066.124523
18611.43376,1000,12068.197045
-38.757285,13,12068.221992
0.942208,25,12068.288698
-40.508511,14,12068.327561
-55.311394,14,12068.353876
-20.931866,21,12068.392672
-40.331888,18,12068.427592
-35.619136,13,12068.453163
18596.901525,1000,12071.400455
10.2442,30,12071.461045
26.600703,36,12071.554171
-56.191243,21,12071.598369
17387.522564,1000,12073.930377
-44.396718,47,12074.081559
17708.184244,1000,12077.883124
-11.588363,25,12077.973392
18478.334331,1000,12080.493998
-21.337594,31,12080.578799
18119.140835,1000,12083.790797
-33.574449,26,12083.841808
-27.154617,21,12083.884152
-21.566957,16,12083.933138
19139.192854,1000,12086.064
18588.469825,1000,12089.096669
-13.324094,16,12089.155576
-12.925891,29,12089.20874
17964.935535,1000,12091.354707
-14.246048,29,12091.408404
47.545237,32,12091.499686
-18.532912,14,12091.527301
-36.080832,40,12091.633544
17287.632864,1000,12094.777865
-47.337947,10,12094.802033
-35.286899,17,12094.846635
11.652001,19,12094.895825
17360.285173,1000,12097.007101
-22.128244,15,12097.03552
16.492011,43,12097.124602
-25.359342,27,12097.190512
-46.601986,12,12097.211278
18735.913364,1000,12100.234401
-53.933997,25,12100.304475
16788.082584,1000,12102.493066
-44.290119,17,12102.536738
18849.965892,1000,12105.54733
-7.180055,35,12105.614958
-16.204244,31,12105.695552
18579.232858,1000,12107.813993
-24.744607,11,12107.834054
-20.462646,21,12107.870917
-37.952422,15,12107.89715
-33.945557,16,12108.758036
-71.876187,30,12108.826533
2848.730228,197,12109.252957
-22.494039,21,12109.307142
17110.105543,1000,12111.424933
18299.058651,1000,12114.403882
-43.631893,12,12114.425941
-41.447209,18,12114.458588
18405.920821,1000,12116.706721
-21.89046,40,12116.787542
-29.828518,14,12116.837124
-56.443019,27,12116.886946
17721.340828,1000,12119.915322
-33.601574,25,12119.960432
-40.272808,15,12120.007395
-33.627555,67,12120.174836
17716.168412,1000,12122.35812
-25.004049,36,12122.457042
-27.30747,17,12122.489769
17814.908083,1000,12125.484067
-14.985301,21,12125.53186
-37.851302,15,12125.579152
-40.398355,15,12125.607754
18741.222523,1000,12127.781215
-3.81868,25,12127.833923
17948.815835,1000,12130.726233
-42.880734,12,12130.748036
19017.210829,1000,12132.931049
-26.395032,13,12132.969136
10.832899,22,12133.026366
-22.045596,14,12133.066939
-8.094613,27,12133.146475
17815.24634,1000,12136.06281
-60.011555,14,12136.1134
16411.852026,1000,12138.326527
2.396398,27,12138.40609
17298.960886,1000,12141.354272
-18.751599,22,12141.395262
243.430632,62,12141.539382
-34.518668,16,12141.569903
18116.459168,1000,12143.777468
-24.55899,21,12143.841306
17681.374938,1000,12146.814447
-29.391109,39,12146.882031
18063.456009,1000,12149.063315
-36.831421,16,12149.104484
-57.472308,18,12149.1566
8885.325603,509,12151.067393
-34.117243,19,12151.102403
-15.991374,14,12151.147903
-20.412011,16,12151.189205
18068.386844,1000,12153.253202
18814.371313,1000,12156.210597
18557.261696,1000,12158.376728
-37.117184,30,12158.443801
-21.831945,12,12158.466137
1861.518945,157,12158.844663
-29.466249,17,12158.890159
15927.807183,902,12161.625975
16775.886424,1000,12163.768011
-13.13021,21,12163.829221
-46.002037,28,12163.883415
18855.680429,1000,12166.905427
13.103696,35,12166.985682
15705.885762,1000,12169.174997
17504.066356,1000,12172.1825
17014.2357,1000,12174.317384
-12.967995,21,12174.357227
-1.34762,21,12174.403397
5.930891,37,12174.495849
18332.37537,1000,12177.427386
-33.357435,22,12177.467867
-22.726034,17,12177.4987
18601.588689,1000,12179.602988
17684.118267,1000,12182.629972
-49.938656,25,12182.676366
11333.436384,678,12184.205476
18758.847119,1000,12187.237922
-12.388607,27,12187.299839
-19.0417,18,12187.335994
16539.671184,1000,12189.519288
15.721359,33,12189.611739
17157.154901,1000,12192.575315
-0.812374,24,12192.617847
-37.775193,32,12192.705132
-54.420399,15,12192.734018
25.562078,32,12192.79184
16799.310521,1000,12194.959211
17544.658365,1000,12197.935149
-28.289284,17,12197.969313
18010.694364,1000,12200.181927
17028.781983,1000,12203.093013
-29.359751,23,12203.152369
-22.468978,20,12203.20038
18300.194385,1000,12205.305502
-47.696432,11,12205.334715
18232.091302,1000,12208.189078
7.858932,28,12208.257628
-44.977667,15,12208.298123
17608.110734,1000,12210.503989
18302.828587,1000,12213.511004
17994.689297,1000,12215.677421
-21.003812,20,12215.713592
-24.575969,22,12215.756998
16289.455172,926,12218.544986
-31.788951,12,12218.566982
17992.882004,1000,12220.720664
-23.332387,15,12220.768855
18383.729318,1000,12223.775318
-21.442011,22,12223.816326
-33.22602,13,12223.860801
-9.865765,29,12223.921898
18345.90503,1000,12225.999984
-33.209214,40,12226.097447
18400.216106,1000,12229.061227
-23.255007,18,12229.094527
-40.171753,18,12229.126953
-20.822071,25,12229.187716
-30.556126,20,12229.235867
-30.275994,17,12229.268809
17200.693638,1000,12232.358685
18088.808558,1000,12234.526596
-60.402126,35,12234.591623
-21.336049,29,12234.669001
-35.379424,17,12234.706752
-18.835748,17,12234.738871
-29.486919,15,12234.772997
-10.321613,22,12234.831859
-2.719162,33,12234.900931
-13.497176,34,12234.990863
17372.044843,1000,12237.868612
-17.177,16,12237.911269
18649.929303,1000,12240.11725
17887.33461,1000,12243.097234
-30.840324,22,12243.142979
-38.594784,17,12243.195858
-43.496588,11,12243.221501
7295.19502,408,12244.101889
4.870795,39,12244.20083
-34.598909,17,12244.231947
18106.832233,1000,12246.373186
-43.20597,12,12246.422175
17946.035172,1000,12249.388844
-52.466111,26,12249.446508
6.814255,23,12249.488153
-20.478596,24,12249.551525
-37.402732,15,12249.577976
-21.283159,20,12249.630278
-41.714866,24,12249.674678
-28.693739,23,12249.715496
-43.157019,17,12249.760667
18811.48929,1000,12251.944424
-62.065349,13,12251.968511
-46.825234,11,12251.987637
18272.139541,1000,12254.983145
-34.571317,22,12255.022922
-3.507311,27,12255.072481
-34.038767,23,12255.13682
-28.312158,19,12255.181718
6.111348,54,12255.314407
-38.24485,17,12255.354685
-15.939649,21,12255.417646
18601.593986,1000,12258.371659
-5.81241,18,12258.430504
12.766125,28,12258.486308
18711.651341,1000,12260.744015
-27.429638,14,12260.77048
-5.258509,38,12260.87293
-46.565814,18,12260.905786
21.694503,26,12260.955702
-2.729348,31,12261.019582
16693.933421,1000,12264.014255
18032.778426,1000,12266.247011
-23.397938,29,12266.316631
-24.148299,26,12266.361778
-25.246807,15,12266.389632
-32.731947,17,12266.430909
16763.704424,1000,12269.393882
17990.847404,1000,12271.557495
-32.902611,19,12271.605891
-23.400911,20,12271.642434
18350.372254,1000,12274.582354
-16.553187,28,12274.650174
33.942104,28,12274.718055
-44.529645,29,12274.774228
15796.724923,908,12276.773717
17650.181649,1000,12279.719063
11.736416,25,12279.779945
23.620049,56,12279.912233
-30.79652,15,12279.942049
-28.787475,16,12279.984801
-44.892044,19,12280.0406
-34.142898,12,12280.073225
-21.911624,19,12280.109856
18624.281938,1000,12282.256117
-31.426038,13,12282.289893
17970.890498,1000,12285.266721
-27.681021,24,12285.311687
-21.864756,33,12285.401997
18012.938571,1000,12287.581292
10727.060854,602,12289.667295
-11.109173,22,12289.710623
17200.65501,1000,12291.937423
17880.556523,1000,12294.89779
18858.163982,1000,12297.085333
17436.93292,1000,12300.051316
48.533182,36,12300.12094
-35.320407,19,12300.175912
-13.696457,21,12300.217264
16964.850725,1000,12302.426834
-37.685012,14,12302.471471
-31.626056,21,12302.521174
18414.053019,1000,12305.471963
-42.767077,21,12305.516994
-37.659952,23,12305.560805
18446.188436,1000,12307.738709
18119.996215,1000,12310.639341
-2.058917,21,12310.698076
-29.987309,13,12310.723685
18007.814208,1000,12312.932576
-35.204098,14,12312.968796
17955.776239,1000,12315.923736
1.248623,25,12315.989946
-46.117312,14,12316.016627
17889.770108,1000,12318.188661
18.3739,28,12318.246542
18556.907014,1000,12321.276984
7.384665,34,12321.350674
-25.223146,20,12321.39336
-35.938595,23,12321.443268
7.13969,40,12321.532624
-27.491119,18,12321.570014
-49.592519,23,12321.638645
-17.203613,21,12321.679196
-28.001342,13,12321.706083
18824.066324,1000,12323.840183
3327.145027,234,12324.313299
-22.242932,23,12324.378649
-41.120315,19,12325.25267
18238.320963,1000,12327.432248
-41.743934,20,12327.473191
-29.733604,17,12327.520004
-37.506321,14,12327.557325
-57.207103,27,12327.60886
-47.52412,18,12327.643919
18601.936644,1000,12330.623862
18639.552727,1000,12332.8399
-36.035287,10,12332.858841
18749.815799,1000,12335.911702
17921.036586,1000,12338.082258
-48.705625,11,12338.118752
-64.680989,41,12338.194216
-17.49031,25,12338.247979
16332.46833,1000,12341.287051
18858.628835,1000,12343.487521
-14.89016,18,12343.522037
18525.235258,1000,12346.517335
17186.435189,1000,12348.773344
-2.015843,32,12348.837711
117.886883,72,12349.005077
-34.953471,22,12349.063132
-3.908972,27,12349.116655
17461.29141,1000,12352.162961
18004.390391,1000,12354.375289
17303.072889,1000,12357.232087
-24.473406,15,12357.25947
-30.820778,17,12357.299992
-11.08372,24,12357.368375
-34.446109,21,12357.405756
18226.011612,1000,12359.538807
-52.577419,30,12359.623705
18299.06282,1000,12362.598773
-41.278459,12,12362.623616
-51.131848,12,12362.645929
-40.497397,16,12362.678674
-38.925552,17,12362.714567
-51.681246,15,12362.751173
-36.181853,16,12362.793806
18079.512028,1000,12364.981619
-24.767646,20,12365.017062
17909.019743,1000,12367.930284
-38.55107,11,12367.950288
-39.654439,10,12367.973276
18242.583425,1000,12370.191612
-40.450028,15,12370.235857
18519.595759,1000,12373.167457
-4.627534,17,12373.22335
-43.049772,14,12373.250535
-34.99666,18,12373.283367
-4.347269,23,12373.32535
-25.848059,23,12373.372117
