#{"t_start": 1700864018.9810667, "env_id": "QuadrotorPlusHoverEnv-v0"}
r,l,t
-21.958586,21,1010.985077
-2.317516,25,1011.055924
-10.896916,17,1011.099694
-27.049312,18,1011.133685
-24.3299,18,1011.167675
-40.26384,24,1011.232017
-5.936637,19,1011.279923
2.903132,29,1011.353997
-22.318553,20,1011.402364
-31.104576,18,1011.447562
-19.533904,22,1011.503647
-62.538813,18,1011.540555
-38.122993,17,1011.577177
-34.437554,15,1011.616386
-28.431805,13,1011.64395
-25.015486,17,1011.690762
-20.005489,14,1011.722177
-34.193356,19,1011.760476
13.705331,24,1011.829207
-37.521787,12,1011.863016
-31.340159,22,1011.910248
-34.874862,16,1011.942362
-7.800347,21,1012.009638
-54.145949,16,1012.046165
-25.505491,20,1012.110497
21.882809,26,1012.162727
-32.724894,16,1012.21528
-33.902521,15,1012.24635
-22.108854,20,1012.285457
-53.097925,20,1012.326341
3.818263,24,1013.20735
-32.925726,21,1013.274952
6.995442,27,1013.327512
-2.137323,34,1013.393248
-26.789506,14,1013.44842
-32.744844,14,1013.477071
54.46197,39,1013.577771
-40.203826,15,1013.611556
-42.100192,19,1013.676231
-38.399085,15,1013.706639
-44.594338,16,1013.736003
-42.67291,17,1013.771365
-6.507371,15,1013.807078
-33.565546,22,1013.869237
-5.758107,26,1013.920593
-20.258255,29,1014.008569
17.478722,17,1014.038675
13.514567,20,1014.081038
28.870446,28,1014.159897
-29.095757,16,1014.195301
-20.787847,26,1014.245764
-16.141669,18,1014.278974
-5.303039,15,1014.30708
-25.77028,21,1014.347742
-6.739995,14,1014.373089
-13.657876,20,1014.44352
-33.039867,15,1014.470982
-26.601292,18,1014.507668
-37.098535,15,1014.564471
-46.71603,15,1014.597232
5.604183,21,1014.66276
-27.981239,22,1014.718036
-36.998472,17,1014.768692
-17.310631,26,1014.820045
52.002498,31,1014.891179
-43.026248,16,1014.942097
-35.987775,11,1014.962172
10.59023,23,1015.006191
-39.657627,20,1015.044519
-38.842422,15,1015.074069
-18.503291,20,1015.122798
-40.32743,9,1015.139924
-25.373173,14,1015.189075
-20.348783,26,1015.251901
-22.202569,16,1015.304536
-2.785603,23,1015.351249
-31.768418,36,1015.421162
3.834065,23,1015.470375
-3.667697,19,1015.532908
-23.518277,16,1015.566302
-43.57334,16,1015.59698
-2.511168,20,1015.633953
-38.202,29,1015.723108
-40.929193,18,1015.758644
-38.12206,25,1015.807575
-17.731716,22,1015.878718
-9.445572,18,1015.91536
-6.519407,30,1015.971906
-39.541234,18,1016.00604
-16.153591,19,1016.065784
10.942686,18,1016.104676
-37.534739,17,1016.136836
-18.972606,22,1016.214211
-25.752827,20,1016.252042
3.483167,20,1016.293875
14.728535,23,1016.353696
10.268713,19,1016.400208
-20.567269,18,1016.435847
-56.03088,16,1016.466333
-28.936696,21,1016.520874
-51.06324,25,1016.581747
-13.043352,23,1016.624936
-20.440646,16,1016.669757
-27.352363,19,1016.722943
-108.95107,38,1016.800434
-48.033741,15,1016.837806
-46.622915,17,1016.884102
-55.87761,15,1016.919232
-17.021012,23,1016.965732
-30.070106,15,1017.002739
-32.059015,24,1017.054071
-32.169148,13,1017.080754
-7.140794,19,1017.123285
-21.125519,15,1017.176074
-32.867185,29,1017.24871
-20.873771,14,1017.28629
-5.243303,22,1017.338558
-27.939701,12,1017.376096
39.36013,26,1017.441727
-28.850752,17,1017.482466
-22.638748,17,1017.519795
-36.198004,20,1017.577615
-16.58807,17,1017.614805
-18.783632,14,1017.646687
-45.358813,22,1017.692843
-11.394359,14,1017.739325
-42.865627,22,1017.786542
-10.950798,17,1017.825466
-18.557654,31,1017.899399
-18.93301,21,1018.786819
-29.399986,20,1018.833121
-50.83759,21,1018.891734
-2.488832,24,1018.941082
-39.738862,14,1018.977666
-6.854542,22,1019.035988
-28.678572,10,1019.057251
5.959426,23,1019.099671
-24.148212,15,1019.137555
-35.534598,23,1019.201817
9.517254,17,1019.234613
-12.151482,28,1019.320015
5.822939,17,1019.350409
-28.288421,20,1019.39304
-22.420145,20,1019.430175
-31.096763,14,1019.456828
-25.178786,20,1019.493686
-9.405721,15,1019.521006
-28.167356,22,1019.589499
-12.770214,25,1019.641188
-29.183665,18,1019.676108
-38.672577,20,1019.737949
-12.524392,15,1019.773753
-30.941972,13,1019.798721
-7.713403,25,1019.871767
-16.190184,17,1019.912347
-23.216426,20,1019.951785
-33.418279,13,1019.983562
-21.328733,19,1020.03541
17.263222,21,1020.081758
-34.562447,13,1020.107897
-24.961292,23,1020.154175
22.676626,26,1020.229303
-29.444336,15,1020.257782
-51.170794,12,1020.278962
-32.186516,14,1020.319399
-24.479814,21,1020.372661
-21.38918,21,1020.415472
-25.984715,16,1020.450971
5.323272,20,1020.499546
25.481203,25,1020.565422
-17.674195,25,1020.612544
-4.653741,26,1020.693617
6.853767,22,1020.737213
7.481924,25,1020.796985
-10.382092,21,1020.858548
-20.155408,17,1020.895197
-50.556123,17,1020.935765
2.31423,32,1021.026344
-44.510478,14,1021.051717
-50.031366,19,1021.086633
-27.569835,14,1021.113155
-40.584414,28,1021.167916
1.592488,25,1021.228334
-10.272447,16,1021.276424
-20.269703,19,1021.315331
-23.178253,25,1021.366638
-26.054202,16,1021.395805
-101.827639,38,1021.492885
-7.60858,18,1021.527178
19.123957,22,1021.568994
-16.992779,30,1021.625017
-33.501135,21,1021.697021
-34.819256,11,1021.717278
-21.601002,17,1021.778353
-23.102932,15,1021.809944
-36.325224,18,1021.842349
-35.317317,17,1021.887919
-2.019836,18,1021.935362
-39.859062,26,1021.986015
-51.992875,17,1022.024508
-16.096144,24,1022.094887
-33.746322,16,1022.128492
-5.940482,19,1022.166704
-1.70548,34,1022.245745
-31.170224,20,1022.306935
-53.703172,21,1022.356699
-11.961007,21,1022.400423
60.980823,28,1022.473733
-27.681859,20,1022.522935
-19.034407,23,1022.572856
16.846188,26,1022.629481
-17.895148,15,1022.660381
-24.27514,14,1022.68869
-1.382875,24,1022.738051
16.084552,23,1022.788785
-40.86907,12,1022.81829
41.66657,31,1022.890938
-19.517317,14,1022.933441
-11.618513,21,1022.993174
-24.704287,16,1023.027035
-24.378533,18,1023.075776
-23.366734,32,1023.163479
6.833353,23,1023.208046
-15.150963,31,1023.266485
-67.523607,25,1023.344538
-27.267054,23,1023.38993
-38.189125,25,1023.43924
-9.90704,19,1024.298995
-18.862033,25,1024.345577
-2.443044,21,1024.418872
4.286157,19,1024.471517
-41.476232,12,1024.493638
-16.761655,20,1024.545147
-45.583547,13,1024.570264
-62.67315,18,1024.603612
2.293533,25,1024.663954
-12.705976,14,1024.706916
-24.385957,21,1024.745936
-25.918731,12,1024.783074
-43.533115,17,1024.833573
-15.454246,11,1024.866687
5.393642,25,1024.931618
-38.675566,14,1024.960064
-33.78642,18,1024.999774
-25.964485,13,1025.031526
11.314096,18,1025.088014
-3.519883,17,1025.124079
-24.220422,19,1025.160137
-19.32226,14,1025.185472
-16.91567,32,1025.272208
-8.822621,16,1025.30775
-39.752621,18,1025.342568
-8.024477,17,1025.377249
-30.354772,27,1025.457956
-46.780333,19,1025.492925
2.626212,26,1025.539676
-3.646312,19,1025.57533
-12.114302,15,1025.603184
-24.056479,23,1025.647625
8.890244,28,1025.729485
-49.946731,19,1025.765269
-37.893484,14,1025.789104
-39.554065,24,1025.848652
-23.544308,14,1025.89501
1.701664,20,1025.931942
28.59766,39,1026.011369
13.095239,29,1026.075567
-39.709022,16,1026.124849
-31.00989,17,1026.165128
-11.734669,25,1026.212914
-34.666245,18,1026.250682
-23.173599,21,1026.312634
-39.131538,18,1026.356499
-21.072964,17,1026.389411
-48.432923,15,1026.41804
-37.453226,24,1026.483797
-14.559661,17,1026.52775
-22.540562,25,1026.579624
-27.026733,14,1026.621747
0.443519,23,1026.677156
-53.412048,16,1026.708578
36.619196,26,1026.772641
-4.435428,15,1026.817005
-21.529058,22,1026.857648
0.868456,26,1026.919574
-43.559119,11,1026.939957
-17.170257,31,1027.019284
9.25115,19,1027.06333
-26.781952,25,1027.140771
-35.144273,20,1027.182251
-21.813439,19,1027.221343
-0.440895,19,1027.276413
-30.835397,23,1027.328321
-2.06605,17,1027.36114
2.660234,29,1027.437434
-44.518849,17,1027.480624
-33.98677,20,1027.518243
-25.885759,29,1027.580749
-43.371478,11,1027.612648
-34.761158,20,1027.659164
-38.358357,13,1027.687248
-32.023855,17,1027.72233
-6.242445,34,1027.806413
-10.313145,15,1027.83397
21.526037,30,1027.894886
-14.05791,19,1027.95013
52.461735,38,1028.035517
-20.866667,36,1028.120413
-28.888862,19,1028.183908
-24.475119,17,1028.219144
-51.227402,10,1028.239526
-3.124746,22,1028.309748
-36.544839,29,1028.371057
-30.47361,16,1028.410388
13.542948,27,1028.488156
-8.893623,20,1028.530188
-17.192176,21,1028.575706
-12.20114,14,1028.605149
5.480016,18,1028.645283
-49.516618,14,1028.689955
18.05718,26,1028.753505
-26.666061,17,1028.791175
-36.911417,16,1028.821603
-25.033664,23,1028.891146
-6.207001,31,1028.953004
-18.989705,17,1028.985995
-27.750153,23,1029.863405
-36.387363,19,1029.913558
-29.563715,14,1029.955691
-28.320001,17,1030.000589
-35.465666,22,1030.049177
-18.045214,17,1030.083667
4.63765,18,1030.126239
-44.977726,16,1030.176703
16.076929,24,1030.236295
15.300354,31,1030.295412
-33.590971,14,1030.347814
-69.963349,16,1030.381798
-56.201755,19,1030.41891
-41.824733,20,1030.461475
-31.958245,21,1030.57663
-31.247786,26,1030.627115
-46.895766,14,1030.65535
-12.959862,17,1030.710691
12.203165,24,1030.76108
-0.735919,22,1030.802479
-39.242409,13,1030.827296
-27.855689,19,1030.884194
-56.918666,14,1030.920342
-40.250554,14,1030.946576
-34.586698,16,1030.97613
-32.116859,16,1031.005783
-28.03789,16,1031.038922
38.705142,30,1031.125462
-30.053011,34,1031.198647
-17.716137,17,1031.239556
-35.947084,17,1031.289697
10.034545,28,1031.341436
-3.735087,16,1031.372764
-16.913428,26,1031.450421
-31.76263,26,1031.49992
-8.553562,24,1031.545375
12.313055,34,1031.642536
-40.717142,12,1031.667799
-8.854329,17,1031.712862
-7.861587,27,1031.78758
-48.442262,19,1031.825055
-27.963935,13,1031.856675
-35.463975,15,1031.884597
-7.926292,21,1031.95278
-24.58552,15,1031.985657
-35.60093,14,1032.010383
-9.950055,21,1032.077571
1.122271,17,1032.112279
-28.782284,16,1032.142297
-44.25869,14,1032.169882
-3.425464,26,1032.252713
-15.425333,17,1032.285242
7.608966,22,1032.329775
-23.026138,20,1032.394442
-15.560433,13,1032.421852
-36.667128,14,1032.448072
-32.264231,25,1032.527689
-59.570344,21,1032.566673
-26.719819,19,1032.60213
-3.430444,18,1032.635769
-9.968615,25,1032.712238
-25.976212,23,1032.756932
-26.04649,10,1032.774874
-4.44772,22,1032.81587
-49.992367,21,1032.855695
-39.488374,13,1032.878834
-20.727535,19,1032.94225
-22.043219,13,1032.967083
-43.568861,25,1033.045095
-2.818543,26,1033.098493
-25.855954,11,1033.119668
-33.793993,14,1033.147
17.078291,23,1033.213913
-38.703236,15,1033.250452
-34.777514,14,1033.275792
-7.918062,20,1033.311936
-25.98564,21,1033.372206
-31.661031,21,1033.418669
-4.458187,16,1033.449209
-1.865877,19,1033.486378
41.263425,36,1033.586372
-58.409845,15,1033.616278
-53.086513,19,1033.654563
11.097236,26,1033.719781
-27.076415,28,1033.791985
-21.435963,17,1033.825304
-8.538991,20,1033.874694
-26.334073,17,1033.910959
-23.709592,26,1033.988764
2.418235,22,1034.033735
-5.545076,22,1034.078085
-30.370896,15,1034.114985
-31.854335,11,1034.15799
-1.253261,22,1034.211369
-23.450644,17,1034.244852
-39.192751,15,1034.288949
-1.726353,21,1034.335994
-34.995412,10,1034.364112
4.084792,22,1034.407171
28.217927,24,1034.46689
-17.741631,24,1034.52774
-50.280696,14,1034.556691
22.10395,30,1035.437199
-23.732804,20,1035.480473
-24.577382,17,1035.513405
-16.97148,22,1035.564795
-21.251393,19,1035.611752
-19.712197,26,1035.678998
-1.98166,26,1035.742286
-63.898777,25,1035.804142
-23.622853,18,1035.858007
-35.331267,12,1035.880392
27.510168,20,1035.918663
-31.890732,21,1035.964833
-7.472632,26,1036.038151
-9.423174,23,1036.081622
-36.039577,13,1036.107607
-21.213807,21,1036.145918
-34.753593,13,1036.203014
-33.110852,19,1036.238256
-38.928756,20,1036.274748
-22.646608,30,1036.361028
-20.113757,23,1036.406708
20.922749,28,1036.466455
9.901795,19,1036.523493
-37.898597,19,1036.56262
20.554963,31,1036.624666
-6.527008,20,1036.690882
-43.810612,14,1036.71584
-5.372195,21,1036.754992
4.139373,31,1036.841288
-27.015899,15,1036.871811
-3.13424,20,1036.909729
-1.087478,23,1036.980721
-29.67987,20,1037.025322
-35.725899,17,1037.085131
-32.205761,19,1037.128714
-2.418891,29,1037.184915
-40.706936,14,1037.21395
-6.810346,18,1037.269979
12.522635,26,1037.350117
-8.94464,21,1037.410059
-24.494082,23,1037.459939
-21.49692,32,1037.539937
-43.352944,39,1037.626788
-31.877521,20,1037.665668
-45.728161,15,1037.707721
-39.19799,14,1037.754217
-27.035478,20,1037.7943
4.907553,24,1037.864691
4.566943,21,1037.907912
-28.942495,22,1037.950701
-46.831429,20,1038.004665
-25.741945,22,1038.055296
-57.957615,15,1038.086326
-47.087033,23,1038.128424
40.983963,42,1038.238066
-50.695077,15,1038.284111
-9.523933,19,1038.334708
-9.693677,17,1038.367055
-49.595047,13,1038.390333
-20.675149,19,1038.426584
-25.117952,18,1038.464675
-32.473396,15,1038.500098
-20.859795,21,1038.557401
-47.707021,14,1038.589673
-1.382997,28,1038.656384
-10.304946,27,1038.722821
-1.5906,17,1038.75528
-23.572364,14,1038.781715
-9.357881,28,1038.833622
-23.222775,16,1038.8616
-43.893492,12,1038.893567
-49.589765,12,1038.93632
-10.583323,25,1038.982572
-10.769353,16,1039.013933
-32.363977,19,1039.055892
-15.031111,18,1039.113163
-40.767481,14,1039.141901
-24.743064,22,1039.185335
-26.752966,17,1039.218487
-41.18905,9,1039.239986
0.794542,19,1039.282851
8.387184,24,1039.32992
-46.487868,18,1039.367851
-68.507082,28,1039.429807
-7.898743,22,1039.478083
-60.100744,25,1039.559377
15.537653,30,1039.628103
-22.20443,19,1039.6689
10.396424,25,1039.725776
-11.615563,29,1039.801891
-1.256795,24,1039.853825
-19.695159,18,1039.899282
-37.157649,8,1039.918295
-36.148872,19,1039.963685
-3.605118,26,1040.023929
-19.490482,13,1040.060881
-33.32803,11,1040.083496
-1.947332,18,1040.960325
-48.962888,17,1041.000345
-2.858376,27,1041.057163
-30.257981,18,1041.091689
-8.577075,16,1041.13365
-0.057517,39,1041.2296
-8.122591,14,1041.262967
-11.39745,19,1041.31987
9.10107,20,1041.359509
-22.169372,20,1041.398
-50.344559,21,1041.437299
-62.118699,23,1041.51092
-18.60762,15,1041.538451
-40.657147,21,1041.584736
98.377916,40,1041.683194
-32.666813,16,1041.717386
-12.277444,22,1041.757912
-15.254036,15,1041.791301
18.077803,20,1041.850395
-43.459357,17,1041.887569
15.940657,31,1041.943647
-35.903203,15,1041.974041
-25.49488,18,1042.035923
-31.419975,15,1042.073545
-29.188144,25,1042.127351
-31.017649,23,1042.186375
-22.855731,11,1042.216727
-55.701497,25,1042.261675
-47.943832,30,1042.325947
-46.012755,15,1042.353492
-17.652223,18,1042.404025
-18.889156,18,1042.446752
-33.028654,21,1042.526004
-48.323283,13,1042.552052
1.60513,19,1042.594671
7.971909,16,1042.624651
-28.924634,18,1042.693154
-11.511312,19,1042.733546
-16.104641,19,1042.784841
-6.695088,22,1042.843255
-38.793819,15,1042.872737
-33.694204,11,1042.906492
-13.106703,20,1042.964316
-30.089536,17,1042.996078
-20.230376,26,1043.052532
6.852317,29,1043.130726
-27.207751,12,1043.15324
-3.063127,23,1043.204718
-15.680413,28,1043.281348
-28.33002,12,1043.305145
-16.828379,13,1043.330515
25.5265,25,1043.382302
-12.814328,21,1043.446647
-25.113726,22,1043.488084
0.618407,26,1043.569548
-4.747846,20,1043.610466
-39.890856,21,1043.649358
17.145046,23,1043.692081
7.204587,23,1043.760119
0.808988,21,1043.807516
-32.114669,8,1043.835778
-30.040674,20,1043.892923
-38.21264,16,1043.927109
-21.648377,19,1043.970663
-30.306637,14,1044.000398
-45.898212,27,1044.073701
-10.31263,23,1044.120457
-5.47318,25,1044.16853
-19.70067,14,1044.21407
0.319964,33,1044.28978
-29.610899,16,1044.320515
-38.370742,12,1044.356632
-9.242092,27,1044.419477
7.907486,18,1044.473622
-8.06278,20,1044.509387
-29.788544,25,1044.573629
-39.446119,14,1044.608737
4.545937,22,1044.649683
-36.389416,15,1044.685291
-14.814385,25,1044.759886
-40.039062,15,1044.796887
-47.580256,16,1044.838297
-35.160544,18,1044.874489
-29.625149,17,1044.920759
-7.957685,40,1045.005144
-41.46942,15,1045.036766
-50.786861,19,1045.091166
-6.472639,25,1045.145251
-16.262036,18,1045.202738
-51.083337,21,1045.245931
-31.85941,16,1045.287883
-30.437253,24,1045.355133
-6.694309,27,1045.413872
-18.12165,23,1045.463109
20.56139,21,1045.534842
-21.727588,20,1045.577698
-16.555036,17,1045.630003
-18.873191,15,1045.667865
-30.118396,15,1045.69528
-6.823244,25,1046.595798
-30.176669,18,1046.629954
-39.860481,19,1046.700281
-24.241435,17,1046.732289
-12.033462,22,1046.789653
-34.518824,15,1046.834052
-35.140924,22,1046.876679
-46.473719,13,1046.913846
-36.60152,12,1046.936655
-13.816638,20,1046.993521
-29.84885,20,1047.034111
-37.36609,18,1047.076711
-45.742089,13,1047.101184
14.019013,27,1047.17596
6.112477,19,1047.211537
-24.732067,14,1047.267152
-9.555775,16,1047.308464
-31.091137,17,1047.338253
-16.07416,20,1047.382164
-4.306084,27,1047.446018
-99.187975,47,1047.564481
-0.548282,19,1047.616382
-31.832569,20,1047.653503
-30.622695,18,1047.701014
-46.380725,13,1047.746186
21.027246,20,1047.789535
-27.413946,18,1047.823739
-18.401912,18,1047.857969
-16.854248,18,1047.914255
-9.153128,18,1047.960638
-40.779795,23,1048.025412
-37.838279,14,1048.063077
45.207379,36,1048.131582
-31.248165,30,1048.19587
0.003904,19,1048.245129
-4.624644,29,1048.312509
-31.22704,18,1048.347561
10.000257,21,1048.407266
0.108155,24,1048.46562
-11.07952,23,1048.510372
1.294095,28,1048.595268
-57.961989,17,1048.626289
-0.546339,26,1048.675633
-20.898871,16,1048.718364
-46.287416,16,1048.767625
-7.484722,30,1048.83037
-18.031375,30,1048.890228
-2.513069,15,1048.940694
-10.932884,23,1048.991073
-4.671793,15,1049.020037
-21.427417,23,1049.063767
-30.701233,14,1049.089468
-32.684596,11,1049.131207
-30.248625,20,1049.179857
-39.329291,24,1049.229235
-19.572453,23,1049.302091
-54.102297,16,1049.332906
-16.111337,17,1049.365157
12.569728,29,1049.41673
-20.250794,15,1049.445113
-44.186248,18,1049.478273
-40.905375,13,1049.517301
-2.434464,19,1049.570004
31.661511,24,1049.614694
-3.565261,28,1049.681283
2.408791,18,1049.734875
-25.393641,13,1049.760305
-27.715384,15,1049.789807
-29.634999,11,1049.811781
-20.31477,22,1049.858071
-27.940346,15,1049.893779
-19.149297,21,1049.952248
-14.561807,15,1049.983771
-44.505501,16,1050.013105
-45.629786,13,1050.044503
-6.193973,23,1050.108074
4.939132,24,1050.154088
-23.851656,18,1050.189125
-10.197488,47,1050.311739
-7.211173,22,1050.358868
-33.689366,21,1050.400179
-34.059914,22,1050.47313
-32.343305,11,1050.49346
-8.169174,20,1050.534675
-10.565823,17,1050.573553
-32.069874,17,1050.631142
-10.078497,43,1050.723864
1.040515,50,1050.843242
-21.796334,16,1050.880393
-5.384091,21,1050.938128
0.087602,18,1050.976638
-49.501586,12,1051.000407
-33.227251,18,1051.037325
-1.835988,17,1051.072786
-51.026389,19,1051.137196
5.3989,31,1051.198799
-27.474445,16,1051.229347
-21.643519,22,1051.271968
-56.036794,21,1052.129839
-17.916627,23,1052.180718
-52.399879,26,1052.231272
-19.480087,23,1052.282193
-47.975188,18,1052.333442
-31.1113,12,1052.361496
-43.230697,12,1052.390773
-14.864174,24,1052.456837
-12.22643,18,1052.496438
-44.101662,12,1052.520257
-12.561645,23,1052.566718
-20.8116,21,1052.624942
-48.342178,16,1052.661292
-36.413838,15,1052.690095
-40.121304,12,1052.712442
5.558798,17,1052.744168
-44.686272,10,1052.789591
-32.833942,21,1052.833292
-14.339897,18,1052.875135
3.854026,21,1052.933617
-36.93968,17,1052.970019
3.780526,25,1053.021855
-34.4266,13,1053.046692
-13.990283,17,1053.102265
-19.215239,20,1053.146726
-44.627448,13,1053.172798
-13.458002,20,1053.232152
-18.925261,19,1053.273584
-57.509763,15,1053.302624
-16.65608,22,1053.344494
-23.462429,14,1053.39374
-2.088293,20,1053.444522
-14.482453,17,1053.479091
-33.496526,13,1053.522175
-36.620144,11,1053.557511
-8.081334,39,1053.664328
-21.680621,21,1053.705169
-37.765821,12,1053.728621
15.17237,24,1053.797
44.53629,29,1053.862082
-48.257172,19,1053.906341
-15.022411,22,1053.960945
-43.206274,14,1054.001445
-47.340478,18,1054.036224
-37.882635,12,1054.059606
-20.541782,21,1054.09959
34.655555,31,1054.169538
-25.456392,16,1054.215047
54.302393,35,1054.27967
-31.875225,13,1054.305118
-14.213696,20,1054.35987
12.036749,67,1054.531395
-48.043169,19,1054.566999
-45.817423,14,1054.594673
-8.538635,15,1054.631363
-33.569789,14,1054.656995
8.27257,24,1054.724329
-33.332462,20,1054.761193
12.47,26,1054.809578
-9.703926,16,1054.848093
-15.233911,15,1054.900331
-15.98284,22,1054.942199
-16.986453,20,1054.985626
-16.674294,23,1055.054304
12.657229,33,1055.120076
-54.859497,23,1055.163978
-39.425705,14,1055.189471
-34.092792,13,1055.237031
-5.131492,20,1055.281164
-33.059531,24,1055.335012
36.585474,30,1055.403748
-51.353785,19,1055.448694
-42.554461,12,1055.473037
-40.559098,15,1055.504959
-22.886372,21,1055.56145
-40.562987,13,1055.59877
13.962962,21,1055.637928
5.903349,31,1055.708404
-32.438214,24,1055.764176
-30.080696,15,1055.793416
28.870922,27,1055.845441
-16.842298,17,1055.880163
-35.31245,19,1055.917238
-32.056062,12,1055.946312
-58.552165,17,1055.986404
-48.951341,17,1056.025117
5.740542,25,1056.095869
3.901073,24,1056.148174
-41.737027,16,1056.195735
-26.886882,15,1056.239194
-18.337754,26,1056.299443
6.147305,34,1056.372498
-43.243341,17,1056.432082
-21.886679,17,1056.469599
-16.584465,17,1056.505879
-23.914991,24,1056.571363
-25.625061,16,1056.618179
-44.945652,19,1056.655122
-36.20083,31,1056.729203
-30.62867,12,1056.769692
-25.077729,20,1057.677599
-17.012595,17,1057.71082
1.43301,23,1057.761922
-25.821203,11,1057.806814
-27.325335,19,1057.844493
-5.511364,22,1057.885572
-43.530057,16,1057.914946
15.972858,29,1057.993785
-55.108096,26,1058.047048
-37.866936,10,1058.070524
-15.443841,30,1058.12723
-34.226568,12,1058.174233
-29.849965,16,1058.212281
-15.139492,19,1058.248777
-15.364002,22,1058.289071
-45.794626,20,1058.349715
-24.113581,17,1058.390115
-10.412376,15,1058.420098
-9.225979,18,1058.454855
-28.169933,25,1058.521326
-50.406119,17,1058.566104
-14.002488,18,1058.61585
4.220235,26,1058.679498
-88.418397,26,1058.730369
-22.204116,20,1058.779729
12.016635,21,1058.836892
-29.235304,19,1058.871743
-34.124097,18,1058.905601
-21.390499,17,1058.938617
14.722642,26,1059.000356
-19.87773,21,1059.058124
-9.506883,22,1059.133068
-58.555616,22,1059.179331
2.338015,24,1059.232687
-5.412213,29,1059.309271
-1.101031,18,1059.351156
-2.904365,24,1059.397293
-22.288211,23,1059.466762
-44.121408,18,1059.508243
-18.262677,27,1059.559543
-10.273944,21,1059.608556
-1.900996,21,1059.669337
18.377254,23,1059.711686
-43.96758,10,1059.730744
-32.660656,14,1059.756729
-43.021478,15,1059.795297
-43.271329,12,1059.840286
-51.201584,37,1059.912901
7.154892,30,1059.99525
-37.77738,17,1060.034613
-8.267945,27,1060.08585
-16.792303,21,1060.127573
41.279893,31,1060.209306
-23.437794,24,1060.267711
-28.996059,19,1060.303839
-14.288833,17,1060.337907
13.34417,27,1060.421343
-64.239773,30,1060.477025
-2.019695,26,1060.540192
-24.797865,19,1060.5909
-3.105684,36,1060.657295
25.057874,35,1060.75438
-29.583556,13,1060.780217
2.143201,23,1060.836428
-40.869611,19,1060.89163
-31.113229,13,1060.917031
-40.876109,23,1060.970126
73.763805,39,1061.062189
-37.659909,15,1061.09133
-9.755541,18,1061.129991
-36.438661,15,1061.183582
-22.239382,24,1061.230314
-29.564446,16,1061.262554
-29.301166,14,1061.291626
-21.378416,18,1061.327923
-33.751403,14,1061.382361
-23.977489,16,1061.416264
-20.768209,14,1061.442449
4.935877,22,1061.516622
-14.963919,23,1061.568189
-17.75332,35,1061.648148
7.650548,22,1061.703197
-37.337481,18,1061.750185
-32.670547,29,1061.813906
-32.378745,13,1061.842964
-19.071034,19,1061.884789
-3.880025,27,1061.944578
6.222491,20,1061.986059
-31.299357,22,1062.044171
-33.311074,18,1062.097826
-42.223041,31,1062.174332
-42.691637,10,1062.205617
-61.458468,17,1062.242265
-5.439065,24,1062.288518
-13.998766,25,1062.367255
-35.858673,12,1062.389395
-36.101043,9,1063.233912
-18.144888,14,1063.259028
-12.526546,18,1063.293045
-29.0504,15,1063.321676
-23.201117,12,1063.373666
11.127719,20,1063.415945
-26.946165,11,1063.43871
-17.093852,15,1063.491322
29.803306,24,1063.542922
-38.815494,13,1063.567809
-24.11842,15,1063.595643
-43.475912,24,1063.672988
-12.674806,14,1063.721061
4.414895,31,1063.788811
-58.867869,19,1063.824884
-33.353549,13,1063.849344
-45.434159,13,1063.873923
-11.815219,19,1063.909011
55.756069,26,1063.956118
-12.265856,28,1064.041551
-63.504466,19,1064.077981
-26.005981,16,1064.108026
-25.740828,17,1064.154612
-42.333532,31,1064.228344
10.115274,17,1064.261644
13.999079,30,1064.325762
-31.872047,12,1064.371649
-30.536803,14,1064.399225
-8.496368,21,1064.440816
-38.519586,17,1064.478749
-32.154151,18,1064.535068
33.457893,53,1064.667731
-14.241634,27,1064.727789
-11.304175,16,1064.760844
17.058494,50,1064.888
-32.95729,16,1064.919132
-22.419405,16,1064.95487
-17.375005,21,1065.010363
-40.051521,18,1065.057411
-48.25352,18,1065.09004
-22.725246,18,1065.124292
-22.432666,13,1065.149487
-14.523481,27,1065.198507
-17.243142,17,1065.228846
62.372867,18,1065.280747
-47.848667,18,1065.329937
-23.924072,12,1065.354649
-11.319817,26,1065.435586
-10.095897,18,1065.471186
-44.753191,11,1065.491185
-32.542209,17,1065.525557
-22.125356,28,1065.609636
-23.812665,12,1065.631479
14.108232,28,1065.681848
-35.196552,17,1065.712282
8.779677,45,1065.826541
-14.057073,27,1065.881003
-33.812939,20,1065.918232
-19.452964,17,1065.962099
-42.972647,13,1066.005
-0.956058,15,1066.03821
-14.398116,21,1066.077977
-50.862152,24,1066.129726
-30.341715,12,1066.173778
-10.221708,25,1066.221959
1.59518,16,1066.261
-45.636742,11,1066.306796
-16.971028,17,1066.343033
-9.705915,21,1066.382586
-44.228946,17,1066.415326
-27.790241,18,1066.476024
-15.841944,21,1066.521401
-22.254579,15,1066.550271
-41.314191,22,1066.591864
-37.047135,22,1066.655375
-7.297932,16,1066.693888
-23.511429,20,1066.73246
-23.867728,26,1066.811121
-41.63373,13,1066.833504
-38.678649,22,1066.872427
-46.113631,15,1066.89819
-38.757352,22,1066.960626
-36.608596,17,1067.005735
-42.005622,18,1067.044041
-39.546561,25,1067.092045
8.378316,27,1067.166007
-6.559768,18,1067.201385
-18.833942,21,1067.247396
-25.384124,28,1067.306018
-33.86921,18,1067.343255
